ID,Token Count,Comment Text,Label
1790,3,Ai trong ngành thì biết .,Trung lập
1791,6,Đừng mà,Không liên quan
1792,4,Ghê_rợn,Không ủng hộ
1793,3,Tuyệt_vời !,Không liên quan
1794,14,"Tôi có_thể xem hết bộ phim này như_thế_nào đây , tôi đang xem đến tập 8 rồi .",Không liên quan
1795,5,Diddy_Hàn_Quốc,Không ủng hộ
1796,25,"Buồn_cười thật , hồi vài tháng trước chính mấy người cũng ghép đôi họ với mấy video tương_tự mà .",Trung lập
1797,24,"Lúc chưa có drama : Né vì ngại , đang thích nhau . Lúc có drama : Biết con_người thật của ổng nên né .",Không ủng hộ
1798,47,"Thôi , ngày đấy chúng_mày bảo đây là DV ( diễn_viên ) nam duy_nhất cô ấy cầm vào tay khi họ đỡ cô lên bậc thang , những người khác cô chỉ nắm vạt áo . Giờ có vụ này thì lại "" she knows "" .",Không ủng hộ
1799,37,Nếu cô ấy biết mình không nên nhận vai diễn / dự_án ... thì nó đã thành_công nhờ Kim_Soo_Hyun ...,Không ủng hộ
1800,35,Kim_Soo_Hyun là một con_người với khuôn_mặt thiên_thần nhưng trái_tim quỷ dữ . # TẩyChayKimSooHyun # TẩyChayGoldMedalist,Không ủng hộ
1801,13,Cô ấy chỉ cảm_thấy không thoải_mái với anh ta .,Không ủng hộ
1802,20,Kim_Ji_Won là fan của Kim_Soo_Hyun đó mọi người biết không ? Đừng có bắt_nạt ai cả .,Ủng hộ
1803,69,"Trước vụ_việc của KHS , mọi người đều ca_ngợi phản_ứng_hoá_học trên màn_ảnh và ngoài đời của họ . Đột_nhiên , mọi người nói rằng cô ấy đã khó_chịu . Mọi người đã mù_quáng vào thời_điểm đó hay bây_giờ đang cho là như_vậy ?",Trung lập
1804,15,Tao tự_hào nói rằng tao chưa bao_giờ thích nó,Không ủng hộ
1805,34,"Ủa lúc chưa dính phốt đẩy thuyền ghê lắm á , khúc này kiểu còn thấy cute xong giờ ghép cái nhạc tan_hoang luôn cái phim tôi luỵ lúc đó .",Không ủng hộ
1806,28,Ủng_hộ Kim_Soo_Hyun ! # kimsoohyun # ủnghộkimsoohyun # luônởbênkimsoohyun,Ủng hộ
1807,5,"Ủa , né thật hả ?",Không ủng hộ
1808,4,Cô ấy biết .,Không liên quan
1809,30,"Tôi thực_sự đã để_ý điều này trước_đây rồi , tôi nghĩ đó là do Ji_Won hướng_nội thôi .",Không liên quan
1810,36,"Tính ra từ hồi chưa có drama , mình đã thấy hai người này không_thể có tình ý với nhau luôn á , cùng là con gái sẽ nhìn ra được là đang né chứ không phải ngại .",Trung lập
1811,14,Các nhân_vật nữ chính đang gánh cả bộ phim .,Không liên quan
1812,68,"Có_lẽ một_vài người trong số các bạn sẽ nghĩ là tao đang bênh nó nhưng thật lòng mà nói , tao không theo_dõi nó không phải vì vụ bê_bối mà vì tao không theo_dõi nó vốn_dĩ rồi , nhưng tao nghĩ chúng_ta nên ngừng nghĩ rằng vì 1",Trung lập
1813,28,"Buồn_cười thật , tay cô ấy cứ di_chuyển xa hơn cho đến khi Kim_Soo_Hyun phải lên_tiếng xin !",Không ủng hộ
1814,14,Dù đồng_ý hay không thì đúng là anh ta đối_xử với cô ấy tốt hơn .,Trung lập
1815,13,JIWON CHẠY CHẠY CHẠY ! ! !,Không liên quan
1816,57,Sẽ không bao_giờ quên chuyện anh ấy thắng 4 giải tại Asia_Artist_Awards năm_ngoái còn cô ấy thì không được gì ! ! ! ! Như_thể cô ấy không phải người làm bộ phim_nổi tiếng vậy . Đúng là tiêu_chuẩn kép .,Không ủng hộ
1817,22,"Nhưng_mà trước đó mọi người đẩy thuyền cho họ quá_trời , giờ thì sao , cô ấy biết hết rồi kìa !",Trung lập
1818,8,Sao mà đứng xa nam chính vậy chị .,Không liên quan
1819,24,"Buồn_cười thật , mọi người đẩy thuyền nhiệt_tình bằng mấy video này luôn đấy chứ .",Trung lập
1820,8,Cô ấy biết đấy ! !,Không liên quan
1821,9,Kim_Jiwon vừa xinh vừa tỉnh_táo .,Không liên quan
1822,17,Cô ấy biết các người làm gì mệt cả người . Để người ta yên đi .,Ủng hộ
1823,14,"Không , cái này đáng sợ thật , rõ như ban_ngày .",Không ủng hộ
1824,10,Chắc_chắn là cô ấy biết ...,Trung lập
1825,23,"mấy bạn đẩy thuyền nhiệt_tình quá , chỉ mới vài tháng trước thôi đó , haha .",Trung lập
1826,13,"Không , nhưng_mà mấy cái video này giờ nhìn khác rồi ...",Trung lập
1827,28,"Chắc là chia_tay bé kia rồi , có_lẽ có chuyện gì đó mình không biết nên mới né_tránh dữ vậy .",Trung lập
1828,28,"video này từng được dùng để đẩy thuyền cho họ , giờ thì cô ấy biết rồi . Mấy người đúng là ...",Không ủng hộ
1829,14,Đến lúc đẩy thuyền Hae-In với Eun-Seung rồi .,Không liên quan
1830,7,Phản_ứng của cô ấy đã nói lên tất_cả .,Không ủng hộ
1831,11,Cảm_ơn vì tình_yêu và sự ủng_hộ của các bạn . Kim_Soo_Hyun .,Ủng hộ
1832,74,"Như tôi đã nói , tôi không theo_dõi anh ta , tôi cũng không xem bất_kỳ bộ phim "" Không "" gây tranh_cãi nổi_tiếng nào của anh ta , nhưng không phải cứ ai đó trông không thoải_mái với anh ta hoặc khi ở gần anh ta thì có nghĩa_là họ biết , ý tôi là , đôi_khi ...",Trung lập
1833,40,"Tôi đã nói với bạn rồi , vai diễn và diễn_viên là riêng_biệt từ năm_ngoái . Đừng có "" ship "" họ , đó là chiêu trò quảng_cáo thôi !",Không ủng hộ
1834,10,Có phải chỉ có mình tôi bị lạc ở đây không ?,Không liên quan
1835,3,Chị tao tỉnh .,Không liên quan
1836,86,"Hồi xưa xem "" Nữ_Hoàng Nước_Mắt "" lần đầu , tôi đăng lại mấy video ghép đôi Kim_Soo_Hyun với Kim_Ji_Won bằng cái video này . Sau scandal của Kim_Soo_Hyun thì đương_nhiên là tôi đổi phe rồi ? ? Chứ mấy người muốn tôi làm gì ? Ủng_hộ thằng ấu dâm à ? ? ?",Không ủng hộ
1837,8,Cô gái trông rất khó_chịu .,Trung lập
1838,27,"Tôi không biết cô ấy cảm_thấy thế_nào khi mọi người gán_ghép với anh ta , tôi cũng từng đẩy thuyền cho họ , nhưng giờ thì KHÔNG BAO_GIỜ .",Không ủng hộ
1839,7,"Ôi trời_ơi , tôi muốn anh ấy .",Không liên quan
1840,10,Đi thật xa và biến mất .,Không ủng hộ
1841,18,Hèn_chi dạo này anh ta cư_xử kỳ_lạ từ sau bộ phim Nữ_Hoàng Nước_Mắt .,Không ủng hộ
1842,5,Rụt hẳn cái tay .,Không ủng hộ
1843,44,"đạo_đức giả ... mấy người tức_giận vì ổng không nói "" không "" à , như_thể chúng_ta chỉ xem vì tủ quần_áo của cô ta thôi ấy , bộ chúng_ta mù chắc .",Không ủng hộ
1844,11,"Ừ , cô ấy biết . Và giờ thì chúng_ta cũng biết rồi .",Trung lập
1845,65,"Cô ấy thật chuyên_nghiệp khi vẫn có_thể tương_tác ăn_ý với người đàn_ông mà cô ấy không thoải_mái , thậm_chí còn vướng tin_đồn hẹn_hò . Thật đáng sợ khi anh ta có_thể giở_trò này trong suốt bao_nhiêu năm .",Không ủng hộ
1846,13,Kim_Ji_Won thuộc về Park_Seo_Joon,Không liên quan
1847,10,Cái gì cô ấy biết cô ấy biết,Trung lập
1848,21,Cái gì ! Cô ấy biết mà . Cô ấy chỉ có cái thái_độ ngại_ngùng hoặc là thô_lỗ đó thôi .,Không ủng hộ
1849,4,Xem chỉ tỉnh kìa .,Không liên quan
1850,29,Nhưng nếu cô ấy biết_điều đó ... thì tại_sao ban_đầu cô ấy lại đồng_ý quay với anh ta ? ?,Trung lập
1851,56,"Đừng nói rằng tất_cả những cô gái mà_Soo_Hyun xuất_hiện cùng trước công_chúng trong phim_truyền_hình , thảm_đỏ hoặc những nơi khác đều làm phim chỉ để không làm gì cả ! ! Tôi không đồng_ý với_Soo_Hyun .",Không ủng hộ
1852,38,Tao tự_hào nói rằng tình_yêu của tao dành cho anh ấy sẽ luôn vững_bền ... mấy người còn lại không thấy mệt khi cứ lan_truyền tin_đồn à ?,Ủng hộ
1853,46,"Nếu bạn cho nhạc lãng_mạn vào , "" aww họ thật dễ_thương khi ở bên nhau "" , nếu bạn cho nhạc này vào , "" cô ấy biết "" ... nhạc nền rất quan_trọng ! .",Trung lập
1854,14,Tôi luôn ủng_hộ Kim_Soo_Hyun mãi_mãi .,Ủng hộ
1855,8,Chúa đã bảo_vệ KJW .,Không liên quan
1856,32,Cô ấy không biết_đâu . Mấy người cũng ghép đôi họ với mấy video này vài tuần trước rồi mà .,Trung lập
1857,39,"Cô ấy chỉ coi đó là công_việc trên phim_trường thôi . Ngoài phim_trường , cô ấy tránh_mặt anh nên trông rất xa_cách .",Trung lập
1858,6,Khó_chịu vãi,Không liên quan
1859,34,Lá số tử_vi của Kim Soo-hyun báo_hiệu vận_hạn lớn năm 2024-2025 ! Liệu đây là số_mệnh hay sự trùng_hợp ? Kiểm_tra lá số của bạn ngay .,Không liên quan
1860,6,Chạy đi Jiwon ơi,Không liên quan
1861,11,"Họ là bạn tốt , xin hãy dừng chuyện này lại đi .",Ủng hộ
1862,4,Mami biết rồi .,Không liên quan
1863,16,hahaha mọi người thích драма ngoài đời thật quá LOL,Không liên quan
1864,56,Những người đang chỉ_trích Kim_Soo_Hyun hãy nhớ rằng Kim_Sae_Ron đã qua_đời vì bị bắt_nạt và những bình_luận ghét_bỏ ..... Các người thật ích_kỷ khi giả_vờ yêu_quý cô ấy sau khi cô ấy qua_đời .,Ủng hộ
1865,7,Cô ấy biết cái gì ?,Trung lập
1866,12,"Đúng là miệng thiên_hạ , cỡ nào cũng nói được .",Trung lập
1867,15,"Biết rồi , mệt mấy má quá : nói gì cũng nói được .",Trung lập
1868,10,Cô ấy biết ... cô ấy biết .,Trung lập
1869,11,Tôi nghĩ mọi người nợ cô ấy một lời xin_lỗi .,Không ủng hộ
1870,17,"Mọi thứ về anh ta đều là dối_trá , gia_đình cô ấy đã dựng lên .",Không ủng hộ
1871,5,jiwon : Đỉnh,Không liên quan
1872,13,Ừ thì sau vụ này cổ_phiếu KimKim xuống đáy .,Không liên quan
1873,17,Mấy người nên ngừng ghét Kim_Soo_Hyun đi ... chấm_hết .,Ủng hộ
1874,13,Mấy bạn nên ngừng chỉ_trích anh ấy đi .,Ủng hộ
1875,38,Những người bắt_nạt Kim_So_Hyun cũng chẳng khác gì những kẻ bắt_nạt nhân_vật chính trong phim Vì Sao Đưa_Anh_Tới .,Ủng hộ
1876,56,"Mục_tiêu sống của bạn là gì ? Nói về những gì chúng_ta không biết . Tôi đã nói với bạn rằng những người duy_nhất biết sự_thật là Kim_Sae_Ron , người đã yên_nghỉ , và Kim_Soo_Hyun .",Trung lập
1877,56,"Mấy ông biết cái gì chứ , mấy người hài_hước thật_sự đấy , thật điên_rồ khi mấy người vui_vẻ xem video này và ủng_hộ họ , còn bây_giờ thì lại ngược_lại .",Không ủng hộ
1878,10,Trông cô ấy rất khó_chịu .,Không liên quan
1879,16,"Cô ta biết gì chứ , chủ thớt phát điên vì cái TikTok này .",Không liên quan
1880,32,Việc chấp_nhận Chúa_Giêsu là Chúa và Đấng_Cứu_Rỗi giúp chúng_ta tránh khỏi nhiều vấn_đề có_thể tránh được ở cả đây và trong cõi vĩnh_hằng .,Không liên quan
1881,6,Cô ta không biết gì cả .,Không liên quan
1882,28,Anh ấy là ai vậy ? Anh ấy rất ngọt_ngào và tốt_bụng bên cạnh Ji_Won . Không phải Kim_Soo_Hyun . Người kia ấy ?,Không liên quan
1883,38,"Trước scandal , cô ấy còn ngại_ngùng và yêu anh ta ; sau đó , cô ấy biết mặt tối của anh ta và sợ_hãi anh ta .",Không ủng hộ
1884,38,Mọi người đừng làm quá lên được không ? Anh ấy mắc lỗi nhưng không phải pha xử_lý nào của anh ấy cũng nguy_hiểm . Anh ấy cũng là con_người thôi .,Trung lập
1885,21,"Không bênh_vực anh ta , nhưng chẳng phải mọi người thay_đổi thái_độ quá nhanh sao ?",Trung lập
1886,18,Sao người ta có_thể thay_đổi 360 độ trong một thời_gian ngắn vậy nhỉ,Trung lập
1887,49,"Trước , trong hay sau khi bộ phim "" Nữ_Hoàng Nước_Mắt "" phát_sóng ? Tôi nghĩ là trong giai_đoạn cuối vì phản_ứng_hoá_học trên màn_ảnh của họ là không_thể phủ_nhận . Cô ấy đã giữ vững đạo_đức của mình ở đây .",Ủng hộ
1888,3,Tôi cũng vậy .,Trung lập
1889,6,Cô ấy biết_điều gì .,Trung lập
1890,12,NỮ_HOÀNG NƯỚC_MẮT MÙA 2 ? !,Không liên quan
1891,5,Công_lý cho Kim_Sae_Ron,Không ủng hộ
1892,31,"Hãy nhìn vào mắt anh ấy khi cô ấy từ_chối làm hình trái_tim với anh , nhưng anh ấy lại lộ ánh mắt kiểu như "" biết rồi nha "" .",Trung lập
1893,4,Quỷ dữ thực_sự,Không ủng hộ
1894,10,Cô ấy không biết gì cả .,Không liên quan
1895,24,""" Bạn thật là hài_hước . "" Cảm_ơn bạn . Tôi đã từng đẩy thuyền họ trong video này .",Không liên quan
1896,48,"Thật là điên_rồ khi trước_đây họ từng nói "" awww , nhìn kìa , cô ấy có_vẻ thoải_mái khi ở bên anh ấy "" và giờ họ lại nói "" ồ không , cô ấy trông không thoải_mái khi ở bên anh ấy "" .",Trung lập
1897,8,Chạy đi Jiwon chạy đi,Không liên quan
1898,9,"Ồ , tôi thấy hơi tệ .",Trung lập
1899,15,Ai đó có_thể giải_thích cho tôi việc anh ấy đã làm được không ?,Trung lập
1900,4,Diddy thứ hai,Không ủng hộ
1901,28,Vậy có gì sai với video này vậy ? Chẳng phải video này giống cái hồi mà một_số người trong chúng_ta chèo thuyền cho họ sao .,Trung lập
1902,11,Chẳng phải họ đang hẹn_hò sao ?,Trung lập
1903,7,Tôi biết cô ấy biết .,Trung lập
1904,24,Có phải đây là những khoảnh_khắc mà người hâm_mộ phim_truyền_hình Hàn_Quốc dùng để gán_ghép họ không nhỉ ?,Trung lập
1905,16,Mấy người làm quá lên buồn_cười chết đi được á trời,Không liên quan
1906,5,Anh tao làm gì sai ?,Ủng hộ
1907,8,Trông như một thiên_thần ...,Không liên quan
1908,4,Sao lại vậy ạ ?,Trung lập
1909,7,Cô ấy biết tất_cả bọn họ .,Không liên quan
1910,11,Cô ấy biếttt ! ! !,Không liên quan
1911,7,Góc nghiêng của Jiwon,Không liên quan
1912,6,Cô ta biết gì,Trung lập
1913,8,Ai đó làm_ơn elain đi .,Không liên quan
1914,9,Cô ấy biết cả phiên_bản tiếng Hàn !,Không liên quan
1915,8,Cô ấy biết phần 2 !,Không liên quan
1916,6,Thao_túng .,Không ủng hộ
1917,13,"Anh_chàng bên trái có phải là người từ tạp_chí "" Người nông_dân hiện_đại "" không ?",Không liên quan
1918,11,Cô ấy biết mọi thứ .,Trung lập
1919,13,Ai biết được ? ? ? ? ? ? ? ? ? ?,Trung lập
1920,6,Tôi vẫn còn yêu anh ấy !,Ủng hộ
1921,6,Ôi mấy người này .,Trung lập
1922,16,Tôi nghĩ Sunghoon nên là người_hùng chứ không phải anh ta .,Không ủng hộ
1923,6,"Lâu rồi mà , tận 2024 lận .",Trung lập
1924,4,Cô ấy biết .,Trung lập
1925,28,"Hối_hận lớn nhất là gán_ghép họ , tôi khóc rất nhiều . Tha_thứ cho tôi , Kim_Jiwon .",Không ủng hộ
1926,13,Không ngờ chúng_ta lại nghĩ Jiwon ngại_ngùng .,Không liên quan
1927,8,"Em yêu anh nhiều lắm , Kim_Soo_Hyun .",Ủng hộ
1928,19,"Hôm_qua mami papi , giờ thì she knows she knows",Không liên quan
1929,5,Bị lườm cho cháy mặt,Không liên quan
1930,28,"Và mọi người đều giận cô ấy vì cho rằng cô ấy lạnh_lùng với anh ấy , cô ấy có lý_do của mình !",Ủng hộ
1931,26,"Ở đó có_vẻ như mọi người đều biết nhau cả , chỉ là không ai có tầm_cỡ như Nikita_Mirzani .",Không liên quan
1932,52,"Tôi hỏi thật đấy , Kim_Soo_Hyun đẹp_trai lúc mấy giờ vậy ? Hay_là chỉ cao thôi ?",Trung lập
1933,39,Nhìn mặt P ' sau khi chạm tay là biết không muốn chạm vào rồi đó haha .,Không ủng hộ
1934,17,Vậy ra thực_chất là cô ấy ghê_tởm và sợ_hãi chứ không phải ngại_ngùng .,Không ủng hộ
1935,18,"Mặt Ji_Won đúng là có phụ_đề rồi , trông cô ấy không thích .",Không liên quan
1936,8,jiwon : Sợ quá đi mất,Không liên quan
1937,15,Ngôn_ngữ cơ_thể của cô ấy tố_cáo nhiều điều ...,Trung lập
1938,31,Chắc_hẳn anh ấy đã cảm_thấy rất khó xử khi xem và nghe họ nói rằng họ là một đôi .,Trung lập
1939,47,"Ánh mắt kiểu "" Ủa , tay tao nhất_thiết phải chạm tay mày hả ? """,Không ủng hộ
1940,15,"giờ thì cô ấy biết rồi , hồi xưa bố_mẹ ...",Không liên quan
1941,19,SP YG BLG KLO DSINI TU JIWON CÓ BỊ MUỐI KHÔNG ?,Không liên quan
1942,31,Ji_Won đã ghê_tởm trước thời_đại rồi đó .,Không liên quan
1943,19,Sao mọi người không ai nhận thấy sự khó_chịu này nhỉ ?,Trung lập
1944,77,"Họ từng là một cặp đôi rất dễ_thương , và mọi thứ đều ổn_thoả giữa họ , nhưng giờ thì trời ạ , sao con_người lại có_thể hai mặt đến thế .",Không ủng hộ
1945,18,"Chết_tiệt lạc vào thành_phố này , chắc_chắn Jiwon phải nổi da_gà rồi .",Không liên quan
1946,25,Cô ấy chẳng biết gì cả . Cô ấy đang đợi họ ổn_định vị_trí thôi .,Không ủng hộ
1947,10,Bây_giờ cái gì họ cũng thấy lạ .,Không liên quan
1948,30,"À , nhưng_mà hồi họ còn đang quay_phim , ai_nấy đều yêu thích và lý_tưởng_hoá cặp đôi này .",Trung lập
1949,47,"Halah , hôm_qua còn suy_đoán họ đang ngại_ngùng và rung_động . Giờ lại thành "" cô ấy biết , cô ấy biết "" . Các bạn là cái gì vậy ?",Trung lập
1950,18,Đội YG nào chưa xem QOT đến giờ không ?,Không liên quan
1951,32,Tưởng gì hay_ho . Cứ tưởng cô ta biết hết ấy . Ngày_xưa không phải chính các người ra_sức chèo thuyền ( ship ) các kiểu đấy à .,Không ủng hộ
1952,17,"Dù_vậy , tôi vẫn không đánh_giá diễn_viên này .",Trung lập
1953,31,Tôi sẵn_sàng trả tiền để được thấy mặt những kẻ chỉ_trích khi đọc thông_báo rằng mọi thứ đều là dối_trá .,Ủng hộ
1954,10,Em vẫn ship hai người này .,Không ủng hộ
1955,21,"Lúc_nào cũng vậy , chỉ nhận ra khi mọi chuyện đã rồi .",Trung lập
1956,31,Đây đúng là Shino thật nên Chi mới không muốn đến gần .,Không liên quan
1957,7,Ông trùm của Hàn_Quốc,Không liên quan
1958,24,"Hôm_qua bảo là phản_ứng_hoá_học đỉnh lắm , giờ lại khác rồi .",Trung lập
1959,40,"""_Son Heung-min đã hít thở chung bầu_không_khí với mọi người "" - Cô ấy biết đấy",Không liên quan
1960,47,Cái_trò ghép cặp của họ chỉ là một màn khói để che_đậy vụ bê_bối liên_quan đến Ahn_Kim_Saeron thôi ! ! !,Không ủng hộ
1961,12,Hôm_qua tao xem không phải thế_này đâu .,Không liên quan
1962,23,"May_mà không cùng công_ty quản_lý , chứ nếu không số_phận lại như Seo_Ye_Ji thì khổ .",Không ủng hộ
1963,69,"Không dám nghĩ tới luôn , nếu Suhyun mà không gặp được nhóm Baby_Monster toàn mấy đứa trẻ_con cả , thật đáng sợ không biết sẽ ra sao .",Không liên quan
1964,21,"Hôm_qua các bạn còn đẩy thuyền Rin , giờ thì "" she knows she knows "" rồi .",Trung lập
1965,12,"Lại là bài "" She_Knows "" này .",Không liên quan
1966,36,"Trước_đây còn chỉnh_sửa đoạn này , thích thì chèn nhạc Blushing vào ... giờ thì cái gì cô ta cũng biết hết .",Không ủng hộ
1967,10,Con cưng của bố_mẹ .,Không liên quan
1968,19,"Đây không phải là sự trùng_hợp ngẫu_nhiên , mà là anh ta trông có_vẻ sợ thật .",Không ủng hộ
1969,37,Vẫn là những phản_ứng mà họ gán_ghép cho anh ấy .,Trung lập
1970,28,Tôi nghĩ rằng những người trong ngành cũng không thích nó .,Không ủng hộ
1971,16,Rõ_ràng là cô ấy không muốn chạm vào tay anh ấy .,Không ủng hộ
1972,41,"Các bạn không có việc gì để làm à . Năm_ngoái họ còn thoải_mái , hôm_nay thì "" she knows """,Không liên quan
1973,26,hahaha thật hả ... chính cô ấy nói anh ấy là người bạn diễn hoàn_hảo của cô ấy mà .,Không ủng hộ
1974,23,Mặt_mày viết rõ thế kia kìa # giámkhảođứnghình,Không ủng hộ
1975,27,"Với người đàn_ông khác , anh ấy vẫn có_thể thân_thiết .",Trung lập
1976,15,Người phụ_nữ này thực_sự biết mọi thứ .,Không liên quan
1977,27,"Hôm_qua còn được đẩy thuyền "" papi mami "" , giờ thì "" cô ấy biết cô ấy biết "" rồi .",Không ủng hộ
1978,37,"Tin đi , người trong giới ai cũng biết cả thôi .",Không ủng hộ
1979,73,"Trong buổi họp_báo đó , tôi thấy những điều rất kỳ_lạ như căng_thẳng , khó_chịu và rụt_rè ở cô ấy , cô ấy đã bị chỉ_trích rất nhiều vì điều đó , có_lẽ đằng sau máy quay đã xảy ra nhiều điều mà chúng_ta không thấy , tôi chưa bao_giờ thấy Ji_Won như_vậy .",Trung lập
1980,29,KHÔNGGGG JIWON THỨ_LỖI CHO VIỆC ĐÃ TỪNG GÁN_GHÉP BẠN VỚI KẺ ĐÓ,Không ủng hộ
1981,12,Đừng có bắt nó .,Không ủng hộ
1982,58,"Hết_lời nói_ra_nói_vào chuyện hai người trong "" Nữ_Hoàng Nước_Mắt "" yêu_đương thế_này thế nọ , giờ lại bắt_đầu nhìn_nhận theo kiểu khác , đúng là cái gì cũng được ha_ha .",Trung lập
1983,12,Jiwon sợ Kim_Cang_Cụt,Không liên quan
1984,25,"Halah , hồi xưa thì "" mamih papih "" , bây_giờ thì "" she know she know """,Không ủng hộ
1985,11,"Chiến_binh dũng_cảm và rất chuyên_nghiệp , chị đại ạ .",Không liên quan
1986,23,Nhạc_Chino đi đến đâu cũng hợp .,Không liên quan
1987,8,"Ồ , đây là người hay ngại_ngùng nè .",Trung lập
1988,10,Ánh mắt hình viên đạn kìa .,Không liên quan
1989,19,"Jiwon sợ_hãi hahaha , chắc là cô ấy biết bản_chất thật của Soohyun rồi .",Không ủng hộ
1990,18,"Hồi xưa còn bảo ngại_ngùng , giờ thì cô ấy thế_này cô ấy thế kia .",Không ủng hộ
1991,14,"Có_lẽ sau khi làm_việc với anh ta , CÔ ẤY BIẾT",Không ủng hộ
1992,20,Tôi nghĩ rằng cô ấy có nhiều kết_nối với Park_Sung_Hoon hơn là với anh ta .,Không liên quan
1993,76,"Từ đây , chúng_ta lại học được rằng chúng_ta nên đặt câu hỏi về mọi thứ , đừng tin rằng chúng_ta biết ai đó chỉ thể_hiện 20% cuộc_sống của họ và sự nổi_tiếng không phải lúc_nào cũng đến với những người tốt , luôn có lý_do .",Trung lập
1994,11,Biểu_hiện ra hết rồi kìa .,Không ủng hộ
1995,33,Thật tuyệt khi thấy mọi người có những lý_thuyết nào đó .,Trung lập
1996,17,Anh ta quên mất là mình không còn phải diễn nữa .,Không ủng hộ
1997,23,"Tôi không phải là fan của Kim_So_Hyun , nhưng đó có phải là lỗi của cô ấy khi Sae_Ron qua_đời không ?",Trung lập
1998,24,Chắc_hẳn Jiwoon sau khi hôn xong sẽ lập_tức súc miệng rồi đánh răng .,Không ủng hộ
1999,15,Nhưng ai cũng biết là anh ta không làm gì cả mà .,Ủng hộ
2000,43,"Mấy bạn ơi , chẳng phải đây là những người mà các bạn ship lúc trước sao , giờ lại thành "" shi no "" rồi à .",Trung lập
2001,27,"Sao cái gã đó lại có_thể làm chuyện như_vậy chứ , tôi vẫn còn sốc đây này .",Không ủng hộ
2002,30,Có_thể là do vai diễn trong phim nên anh ấy mới hành_động như_vậy ? ?,Trung lập
2003,30,"Ji-won nói , "" Tao phải bắt_tay mày à , Yi ? """,Không liên quan
2004,18,Diễn_viên đó là Kim Sae-Rom ? ? ? Xin hãy xác_nhận,Trung lập
2005,19,"Không , là Kim_Ji_Won , tôi nghĩ là từ phim "" Nữ_hoàng nước_mắt "" .",Không liên quan
2006,27,"Tôi thấy hơi sợ , trông nó có_vẻ giống chó_ngao khi tay không đến gần .",Không liên quan
2007,15,giờ bắt_đầu lôi mọi thứ khỏi ngữ_cảnh,Trung lập
2008,15,Cái này rõ_ràng quá rồi .,Không ủng hộ
2009,18,"Ôi lạy Chúa , con xin_lỗi vì đã "" ship "" hai người đó .",Không ủng hộ
2010,12,Giờ chúng_ta hãy nhìn từ một góc_độ khác .,Trung lập
2011,7,Ý bạn là sao ?,Không liên quan
2012,51,Tôi nghĩ người đăng muốn nói rằng Kim_Ji_Won có_lẽ đã biết về quá_khứ gây tranh_cãi của Kim_Soo_Hyun ?,Trung lập
2013,21,Hình_như Hàn_Quốc cần một người như Nikita_Mirzani .,Không liên quan
2014,11,mặt ngây_thơ thế_anh,Không ủng hộ
2015,42,"Cho thì tụi bây , bả biết thì cũng tụi bây .",Không liên quan
2016,16,"ánh mắt như muốn nói "" làm đi ! """,Không liên quan
2017,15,Người bên trái đẹp_trai quá,Không liên quan
2018,16,mình vẫn ship cặp này . hối_hận quá,Không ủng hộ
2019,7,Jiwon đã được cứu .,Không liên quan
2020,40,Thiên_thần của tôi thậm_chí còn không muốn chạm vào bàn_tay của kẻ xấu .,Ủng hộ
2021,17,"Ôi trời , cô gái chơi_khăm hay thật .",Không ủng hộ
2022,16,Nhưng nếu là ngược_lại thì họ sẽ nói gì ? ? ?,Trung lập
2023,43,"Ôi bạn , ánh mắt này chân_thật quá , giống_hệt ánh mắt tôi nhìn những người tôi không thích . Một ánh mắt trống_rỗng nhưng đồng_thời rất sâu_sắc .",Không ủng hộ
2024,39,"Cô gái giỏi thật , có_thể chịu_đựng và chơi cặp với hắn ta lâu như_vậy .",Không ủng hộ
2025,36,Chắc mặt Siwon kiểu biết rồi nên không muốn lại gần .,Không ủng hộ
2026,11,Thực_ra Jiwon sợ chứ không phải ngại_ngùng đâu .,Không liên quan
2027,44,"Cái này giống như cái kia trong phim "" Điên_Thì Có_Sao "" ấy nhỉ ?",Không liên quan
2028,8,Hoàn_toàn ủng_hộ anh Kim_Soo_Hyun,Ủng hộ
2029,37,"Nếu Jiwon thực_sự ghê tở m/s ợ hãi thì tại_sao "" chemistry "" của họ ở "" Queen of Tears "" lại tốt đến vậy nhỉ ?",Trung lập
2030,38,"Chàng trai bên cạnh Jiwon thoải_mái tạo_hình trái_tim ghê , đến lượt Kim_Soo_Hyun thì Jiwon lại ngần_ngại với sợ_sệt",Không ủng hộ
2031,4,Lờ đi .,Không liên quan
2032,19,Hôm_qua cũng làm thành bài hát yêu_đương rồi .,Không liên quan
2033,13,Jiwon trông sợ_hãi lắm rồi kìa .,Không liên quan
2034,7,jiwon : nhanh nhanh,Không liên quan
2035,18,anh ấy chỉ là một khuôn_mặt đẹp_trai và mọi người đã mắc bẫy,Không ủng hộ
2036,44,"Tôi đã thấy điều đó trước vụ_việc hiện_tại và cảm_thấy cô ấy không ưa anh ta , và bây_giờ tôi đã chắc_chắn .",Không ủng hộ
2037,28,"Trong tất_cả các diễn_viên , Jiwon thoải_mái nhất khi ở cạnh Ji_Chang_Wook , ngọt_ngào quá haha .",Không liên quan
2038,23,"Hồi đó thì được đẩy thuyền , giờ thì cô ấy biết rồi đấy .",Không ủng hộ
