ID,Comment Text,Label,Token Count
552,"Anti thì cứ chê_bai thôi ! Diễn_xuất đỉnh của chóp trong Queen of Tears như_thế mới quan_trọng ấy . Private life mặc_kệ , chỉ cần phim hay_là được ! Mấy đứa chỉ tìm drama chỉ giỏi soi_mói đời tư nghệ_sĩ để câu view , haiz chịu .",Ủng hộ,61
553,"Đọc xong tóm_tắt thì mình thấy drama này thật_sự hỗn_độn ấy . Nhưng nhìn vào sự_nghiệp diễn_xuất và nỗ_lực của_Soo_Hyun bao năm qua , mình chọn đứng ngoài bênh ai vội . Giang_hồ hiểm_ác , showbiz nhiều ẩn_tình mà . Rồi mọi chuyện rồi cũng sẽ có ngã_ngũ thôi .",Ủng hộ,65
554,"Mình thấy mọi người đang khắt_khe với anh_Soo_Hyun quá ! Showbiz khắc_nghiệt thật đấy , chuyện gì cũng bị đào_xới lên . Dù Dispatch có “ khui ” đến đâu thì cũng chỉ là thông_tin một_chiều . Anh ấy chắc_chắn đã có lý_do riêng để hành_xử như_vậy mà . Làm_sao ta biết được hết nội_tình bên trong huhu Lâu lắm mới thấy anh comeback , fan mới còn chưa kịp vui_mừng hết nữa : Thay_vì phán_xét thì nên tập_trung đợi phim của anh ra_mắt rồi đánh_giá cũng chưa muộn mà . Anti thì ở đâu cũng có thôi .",Ủng hộ,125
555,"Mình nghĩ chúng_ta đang quá khắt_khe với Kim_Soo_Hyun . Giữa bão scandal vẫn chọn im_lặng và tập_trung diễn_xuất cho thấy anh ấy thật_sự là người có trách_nhiệm . Các bạn nhìn xem , trong Queen of Tears , gu cà_phê của tài_phiệt và cách anh rơi nước mắc đều thực_sự đáng để thưởng_thức mà !",Ủng hộ,72
556,"Tôi thấy nhiều người đang vội_vàng phán_xét Kim_Soo_Hyun quá . Showbiz vốn_dĩ phức_tạp , mà cuộc_đời ai cũng có những góc khuất riêng . Chưa có đầy_đủ thông_tin xác_thực thì xin đừng "" ném đá hội_đồng "" nữa . Biết_đâu sau lời_qua_tiếng_lại chỉ có người trong cuộc mới hiểu rõ nhất nội_tình . Tin vào anh_tài hoa Kim_soo hyun sẽ có cách giải_quyết ổn_thoả bằng bản_lĩnh của mình .",Ủng hộ,92
557,"Ủng_hộ anh Kim_Soo_Hyun tới_bến ! Showbiz mà , chuyện gì cũng thành kịch được . Quan_trọng là phim anh vẫn hay , diễn_xuất đỉnh_cao , cần quái gì quan_tâm sống thật thế_nào ! Ăn cơm nghệ , sống theo dư_luận thì sớm_muộn cũng mọt_gông thôi . Phim hay thì vote , diễn dở thì chê , thế thôi !",Ủng hộ,78
558,"Công_nhận anh_Soo_Hyun dạo này toàn dính drama nhạy_cảm . Theo dispatch mà không hít drama là thiếu muối í mà ... Cứ kệ ai nói ngược nói xuôi , phim người ta đóng hay thì cứ xem khen đã . Idol là idol nhân_cách tính sau , tôi lại chỉ quan idol mặt diễn thoai ! Mà chắc_chắn công_ty_Soo_Hyun hút máu rùi . Sao tin nhắn cầu cứng gì thì nên ba face one xem có nên tin không chứ đừng nên lên mây với tụ Dispatch ! Phận là gà_công_nghiệp còn rực như kim tôn lên mà ! Phải cố thì vẫn phái áaa",Ủng hộ,121
559,Thời tới cản không kịp . Rõ_ràng diễn_xuất có tiềm_năng nên bao_vây quá gắt thôi !,Ủng hộ,21
560,"Drama này căng thật_sự ! Biết nội_tình thế_nào mà phán hả mấy bạn ? Bao_nhiêu năm sự_nghiệp cống_hiến , giờ chỉ vì mấy tin_đồn chưa rõ đầu_đuôi mà quay lưng luôn sao ? Thấy tội cho anh ghê , trước làm phim "" Điên_Thì Có_Sao "" yêu_mến ảnh bao_nhiêu , giờ nản không muốn đọc tin nữa . Cứ để anh ấy tập_trung diễn_xuất đi , đời tư người ta đừng xía vô làm gì , mệt_mỏi thêm ! Rồi mai_mốt sự_thật bung ra lại xin_lỗi hối_hận chẳng để làm gì . Tin_tưởng oppa tới cùng ! ! !",Ủng hộ,130
561,"Ủa rồi tóm_lại có cái bằng_chứng dating nào chính_thức đâu ? Toàn đoán mò rồi dẫn_dắt dư_luận câu view trá_hình . Dispatch giờ mất uy_tín thật_sự , thả cái phốt mồi khói chả đâu vào đâu . Lo mà làm_việc đi , săm_soi đời tư nghệ_sĩ làm gì . Anh đại Kim diễn vẫn đỉnh chóp , ai cancel thì cancel , còn tôi vẫn xem và ủng_hộ !",Ủng hộ,89
562,"Wow , drama căng đét như phim_điện_ảnh vậy ! Mình thấy tội_nghiệp anh Soohyun quá . Đành_rằng chuyện quá_khứ khó nói trước , nhưng giờ người đã mất , moi_móc đời tư nhau làm gì ? Showbiz khắc_nghiệt thật , chỉ một vết mực nhỏ thôi mà bôi_đen cả sự_nghiệp người ta bao năm nỗ_lực . Mong anh mạnh_mẽ vượt qua sóng_gió này . Tin vẫn còn rất nhiều người hâm_mộ đứng về phía anh_Soo_Hyun nha . Cố lên oppaaaa !",Ủng hộ,110
563,"Bao_nhiêu năm vẫn mãi là người "" ngoan hiền "" bị lợi_dụng hình_ảnh để PR trá_hình . Thật cạn_lời trước mấy "" thánh_sống "" thích đào mộ nghệ_sĩ bằng được . Kim_Soo_Hyun fighting !",Ủng hộ,47
564,"Wow , truyền_thông đi xa thật ! Idol cũng là người , họ cũng có quyền riêng_tư . Cái cách lôi chuyện cũ rồi phơi_bày rồi đổ hết “ sạn ” là "" truyền_thông đáng tin_cậy "" đỉnh thật_sự . Mong anh Soohyun vững_tâm vững_lòng , haters mãi cứ ghét thế thôi .",Ủng hộ,69
565,"Thật_ra đến tận bây_giờ tôi vẫn rất quý_mến anh Kim_Soo_Hyun , dù có chuyện ồn_ào gì xảy ra . Phía kia "" khóc_lóc ỉ ôi "" đủ kiểu , rồi phía này cuốn vào như một lẽ đương_nhiên còn diễn_biến thực_tế ra sao liệu có ai để_tâm ? Mong_Soo_Hyun mạnh_mẽ vượt qua , biết_đâu "" Ngạ quỷ "" thành_công ngoài mong_đợi thì mọi thứ lại khác nhỉ !",Ủng hộ,91
566,"Thôi nào mọi người ! Đừng vội phán_xét khi chưa thực_sự hiểu rõ mọi chuyện . Showbiz mà , tin tốt đồn chậm , tin xấu lan nhanh như cháy rừng . Chuyện tình_cảm là chuyện riêng_tư của người ta , đừng nặn_óc suy_diễn rồi đẩy mọi thứ đi quá xa thế . Biết_đâu mọi chuyện chẳng như báo_chí giật tít câu view ? Fan chân_chính nên tỉnh_táo , ủng_hộ thần_tượng bằng sự tin_tưởng thay_vì hùa theo làn_sóng chỉ_trích . Đợi đến khi có kết_luận chính_thức rồi hãy phán_xét cũng chưa muộn mà ! Riêng tôi vẫn dõi theo anh !",Ủng hộ,125
567,"Thật_sự là nể các thánh soi thật ấy . Rảnh_rang đi_đời tư của người khác đến phát sợ . Mà chốt lại vẫn chưa hiểu cái drama này thì liên_quan gì đến diễn_xuất thần sầu của anh_Soo_Hyun nhỉ ? Bao_nhiêu năm cống_hiến hết_mình cho phim_ảnh , chỉ vài tin_đồn thổi thất_thiệt mà phủ sạch công_lao người ta ? Khư_khư cái mác đạo_đức ra đánh_giá , có thấy buồn_cười không ? Thôi_thì , ai tiếp_tục xem thì coi , ai không thì thôi vậy . Em đây xin vote 1 vé tiếp_tục hóng tác_phẩm tiếp_theo của anh ! Diễn_viên thực_lực đỉnh_cao không dễ_dàng bị dìm đâu !",Ủng hộ,140
568,"Đọc cả loạt drama thấy tội Kim_Soo_Hyun ghê . Toàn bị lôi vào những chuyện từ trên trời rơi xuống . Mà fan chắc hiểu rõ nhất , yêu anh vì tài_năng với khí_chất chứ đu idol kiểu "" gu "" gì tầm này xưa rồi . Mấy bác anti tha cho người ta đóng phim đi mấy má ơi ! Rating tụt là lỗi của các bác đó . Hoặc là viết : Khổ_thân anh tôi phim đang hot tự_nhiên dính phốt trên trời . Tin được thì cũng lạ !",Ủng hộ,103
569,"Đọc xong thông_tin kiểu : Alo ! Có ai nhớ năng_lực diễn_xuất của Kim_Soo_Hyun xịn cỡ nào không vậy ? Thay_vì đào_bới đời tư , sao không tập_trung thưởng_thức diễn_xuất đỉnh_cao của ảnh đi nè ? Bao_nhiêu năm dựng nghiệp , diễn_xuất bao phim kinh_điển mà bị cái tin_đồn drama cuốn trôi hết luôn đó hả ? Chán ! ! ! Showbiz giờ toàn săn tin xàm chứ không ai còn nhớ đến tài_năng thật_sự .",Ủng hộ,99
570,"Mạng xã_hội giờ lộn_xộn thật , cứ thấy anh_em bị "" tấn_công đám đông "" là tôi lại nghĩ đến việc "" ai rồi cũng thế "" . _Soo_Hyun cũng khó quá , giữa tin_đồn và lời thật đâu biết đường nào mà lần , đợi ảnh xác_nhận cuối_cùng thôi hẵng phán_xét người ta . Hoặc là … biết_đâu_Soo_Hyun diễn vai "" bad boy "" hơi sớm thì sao .. diễn ngoài đời thực đó mà . Phim_ảnh có chemistry , dễ ngoại truyện lắm chứ đùa à .",Ủng hộ,109
571,"Ủng_hộ anh_Soo_Hyun ! Báo_chí lá_cải giờ nhảm_nhí rẻ_tiền quá_thể , dắt_mũi dư_luận cực nhanh . Họ tung drama câu view hút fame bất_chấp gây tổn_hại nặng các bên liên_quan như_vậy đúng chuẩn không bằng con sâu làm rầu nồi canh luôn đó . Fan chân_chính sẽ luôn nhớ anh vì những sản_phẩm nghệ_thuật chất_lượng thôi ! Giá_mà có thông_tin cụ_thể từ phía mấy trang chính thông_báo để người ham hóng bớt chửi_đổng và những nhà chống thuyền đi war cũng có căn_cứ thuyết_phục xíu ha . Chứ tui mệt tim để_ý kiểu này lắm anh giai chị_gái , mấy chuyện showbiz thắm tình củm gừng của ai tui xin out chứ giờ thấy mấy cái post liên_quan toàn thông_tin sai_lệch với đơm_đặt 1 tao nói 10 phát nản . Chuyện cũ bới_móc vậy á . Giờ còn chụp ịa bắt bệt được ai thời nay nữa . Anh tôi có cái ủi ấm hơn đắp chó sẵn chỉ chờ drama thảnh thoảng lướt cái đỡ chán thôi ! Bọn giời đánh không_chỉ biết gào rồi",Ủng hộ,217
572,"Mấy bạn rảnh thật_sự , chuyện hai người làm thì người ta tự chịu trách_nhiệm giải_quyết , xúm vô bới_móc làm gì rồi quay ra tẩy_chay . Ủa alo , drama tv quota không đủ hay sao mà đời người ta cũng thành tv series cho mấy má ngồi chấm điểm diễn_xuất vậy ? Bản_tính nghệ_sĩ nó vậy , đâu dễ thay_đổi sau ngày 1 ngày 2 . Quan_trọng là tác_phẩm chất_lượng cống_hiến cho bà_con có còn đều không kìa , cái đấy hãng tui thấy vẫn nuột chán ! Diễn bằng thực_lực nha mọi người ! Stay tuned chờ "" Queen of Tears 2 "" !",Ủng hộ,135
573,"Nói thật lòng thì ai_đời đi tin ba cái tin l rumour vớ_vẩn ? Antifan rảnh quá không có việc gì làm hay sao cứ bám lấy người ta thế , hóng drama quên hết việc nhà rồi à ! Mà Kim_Soo_Hyun làm tốt vai_trò Nam hậu Cưới thôi nha phim đỉnh dữ thần ! ! ! !",Ủng hộ,69
574,"Drama nhiều vậy ai mà biết_đâu là thật đâu là giả , cứ chống lưng oppa nhà mình cái đã.秀賢 오빠_ファイティン ! Ai rồi cũng mắc sai_lầm , miễn_là đừng bỏ idol ! !",Ủng hộ,51
575,"Chuyện yêu_đương đâu phải chuyện phạm_pháp , sao dồn_ép anh Kim_soo hyun dữ vậy ? Đã là nghệ_sĩ tài_năng thật_sự , mong công_chúng đánh_giá khách_quan hơn vì những cống_hiến nghệ_thuật . Chứ đào_xới đời tư mà quên mất họ đã mang đến những tác_phẩm giá_trị thế_nào thì hơi quá_đáng . Nói thật , showbiz đầy_rẫy chuyện bất_ngờ , quan_trọng là ai có bản_lĩnh vượt qua thôi . Anh vẫn sẽ là Moon_Gang_TaeNumberOne của em !",Ủng hộ,104
576,"Showbiz đầy_rẫy ba_hoa , chờ phán_xét cuối vụ rồi hẵng vội_vàng "" ném đá "" người ta ! Hy_vọng tất_cả các bên nhanh_chóng giải_quyết êm_đẹp ! Còn tôi , vẫn cứ yêu "" điên_đảo "" "" Vì Sao Đưa_Anh_Tới ' ' version Kim_Soo_Hyun",Ủng hộ,60
577,"Drama căng đét , bao_nhiêu phen làm tui bỏng hết cả_mắt ! Khen chê các kiểu , quay xe chóng_mặt . Cơ_mà khoan , tui thấy hơi buồn_cười khi mọi viên đạn hình_như đang nhắm mỗi mình anh_Soo_Hyun thì phải . Okay , mình không bênh ai cả , nhưng sự_thật thì luôn có nhiều hơn một góc nhìn . Ai dám chắc mười_mươi những thông_tin kia toàn là "" sự_thật vạn_tuế "" ? Rồi nữa , mọi người quên mất "" before "" và "" after story "" của cả một con_người trước khi đóng đinh hình_ảnh họ à ? Tui vẫn nhớ diễn_xuất ánh mắt đa tầng của_bố Hyun_Soo trong Dream_High đó ! Chờ ảnh comeback cho biết thế_nào là đỉnh_cao level thần đi nào bà_con ơi .",Ủng hộ,166
578,"Drama dai tập dữ đây , nhưng ship Kim_soo hyun thì vẫn cứ là ship thôi hehe Tin_đồn cũng chỉ là tin thôi mà , ai cũng có quá_khứ , judge vội thế làm gì các bác ? Quan_trọng bây g là ảnh không diễn siêu thần sầu thì mìn vẫn yêu !",Ủng hộ,63
579,"Sao các bạn lại dễ_dàng tin mấy trang tin lá_cải thế nhỉ ? Tin_Dispatch rồi có gì ngoài drama bẩn bao_giờ ? Còn nhớ quả photoshop date hồi đó bôi_nhọ hết người này đến người kia không ? Tin nhắn telegram bị lộ có thật là gửi cho Kim_soo hyun không , hay lại giật tít câu view rẻ_tiền thôi . Mà ngay cả khi họ từng quen nhau đi_nữa thì bây_giờ anh ấy độc_thân không có nghĩa_vụ phải nhắn_tin lại cho ai khi người ta gặp khó_khăn cả . Cứ_cho_là công_ty đòi nợ thật đi nhé , làm_ăn thì phải sòng_phẳng chứ tự_dưng xoá nợ hộ chắc ? Kim_Saeron còn trẻ , còn cơ_hội làm lại từ đầu , đừng suốt ngày lôi chuyện cũ anh Kíu ra để PR rẻ_tiền nữa đi nha . Bao năm build up sự_nghiệp gây quỹ từ_thiện không tiếc tay , comeback thành Rat king đã khó còn đổ thêm gáo nước bẩn . Hater rảnh vậy nên đi kiếm real highlight trong cuộc_đời mình đi hơn làm nhảm cho một bài viết clickbait . Nhớ năm_xưa xem Vì Sao Đưa_Anh_Đến khóc hết nước_mắt tới giờ , em vẫn sẽ ủng_hộ",Ủng hộ,247
580,"Thật_ra chuyện này hơi mệt não thật nhỉ ? Đừng ném đá nghệ_sĩ nhà người ta quá sớm vội , biết_đâu có uẩn_khúc chưa tỏ . Biết vậy mình mới biết là sao quả tạ chiếu xuống đầu ai thì người đó sống_dở_chết_dở thôi . Khổ_thân_Soo_Hyun , năm nay sao chiếu mệnh kiểu gì vậy trời ! ! !",Ủng hộ,75
581,"Thật_sự cạn_lời với cái giới giải_trí này . Đôi_khi em tự hỏi , có phải chỉ cần dính mác "" người nổi_tiếng "" là bị tước_đoạt luôn quyền riêng_tư không ? Thương anh Kim_soo hyun , người tài_năng thì luôn bị vùi_dập bởi mấy cái drama trời_ơi_đất_hỡi . Thay_vì moi_móc đời tư người ta , sao không tập_trung vào những đóng_góp nghệ_thuật của anh ấy đi ? Còn cả cái tập_đoàn báo_chí với Viện Garogì gì đó nữa , có phải dồn_ép người ta đến đường cùng thì mới vừa_lòng không ? Gold_Medalist cũng kì_cục , không phải nghệ_sĩ của mình thì phải bảo_vệ chứ , gửi giấy đòi nợ nghe có nghĩa tình gì . Cái người cần lên_án ở đây là cái người khơi_mào ra tin_đồn và tung hết cái này đến cái kia cơ , sao cứ nhằm_anh Hyun cắn hoài vậy ? Nói một câu cuối thôi , đừng cố_gắng hạ_bệ ai chỉ để nâng bản_thân mình thấy giỏi hơn .",Ủng hộ,213
582,Drama này căng thật nhưng mình vẫn tin vào Kim_Soo_Hyun oppa ! Chưa có phán_quyết cuối_cùng thì chưa_thể kết_tội ai được đâu . Hãy công_bằng và cho anh ấy cơ_hội để chứng_minh sự_thật ! Thả tym < 3,Ủng hộ,53
583,Thấy mọi người gato anh_Soo_Hyun dữ ... Cơ_mà mấy thánh phán có chắc mình bênh_vực nạn_nhân thật_sự hay chỉ đang hả_hê trên nỗi đau và thành_công của người khác thôi ? Ai là thánh ai là tội ở đây ? Chờ toà_án phán_xét !,Ủng hộ,59
584,""" Drama kiểu này làm nhớ mấy phim cũ rich man - poor woman ghê . Mà không biết thuyền ' cấp trên và thực_tập_sinh ' chèo có nổi không đây ... ? Cơ_mà tin hành_lang nhiều khi cũng giả trân lắm cha_nội . """,Ủng hộ,54
585,"Mọi việc phức_tạp hơn ta nghĩ nhiều . Nhưng một_khi các tờ báo lá_cải dập tan thì thật khó gượng lại . Tôi tin anh ấy đã học được những bài_học cuộc_sống quan_trọng , và với một tài_năng tầm_cỡ như_vậy thì dư sức vượt qua bão_tố này thôi , khán_giả vẫn trông_chờ những vai diễn để đời của anh đấy . Chuyện qua xin khép lại , chúng_ta nhìn về phía trước xem sao !",Ủng hộ,92
586,"Coi như đây là chiêu trò hạ_bệ nhau trên phim_trường đi , anh giai chắc cũng chẳng vừa nhỉ , kịch hay còn dài . Phép thử lòng người cả thôi mà .",Ủng hộ,36
587,"Ủa mọi người khắt_khe quá không vậy ? Chưa có bằng_chứng xác_thực nào cho thấy oppa ý chỉ Kim_Soo_Hyun làm gì sai_trái mà đã vội quay lưng rồi . Đâu phải cứ Dispatch nói là tin đó ? ! Mình thấy anh luôn chuyên_nghiệp và hết_mình trong công_việc mà , chuyện đời tư thì nên để người ta tự giải_quyết chứ nhỉ . Tiếc cho một diễn_viên thực_lực nếu thật_sự bị ảnh_hưởng vì scandal này .",Ủng hộ,96
588,"Dựng chốc mà mọi người tin sái cổ thiệt ấy . Giang cư mận mà toàn thẩm_phán online . Anh_Soo_Hyun đóng phim thì mình coi , chứ tin_đồn có hẹn_hò , rồi có nhắn_tin không phản_hồi , ai biết được sự_tình đâu .",Ủng hộ,54
589,"Biết_đâu trong mớ drama này thằng hề lại là chúng_ta . Kệ đi bà_con ạ , phim anh tôi đóng vẫn phải xem dài_dài ! Thiên_tài diễn_xuất có mấy đâu mà chê Tôi tin_Soo_Hyun oppaaa < 3 Sự_thật là kẻ thắng cuộc ! Công_nhận diễn_xuất đỉnh thật_sự , Chemistry với ai cũng cháy quá_trời ! ! ! ! Rồi sau phim ai cũng "" ngồi trên đống lửa "" cùng anh diễn : Chúc_mừng ekip quá thành_công . Mà công_ti oppa có cái nết gì lạ vậyyyy ? ? ?",Ủng hộ,121
590,"Mình thấy mọi người khắt_khe với_Soo_Hyun quá . Đặt mình vào vị_trí của anh ấy xem ? Đã là chuyện cũ , đời tư nữa , giờ bị xới lên thế_này , còn trách ai được ngoài cái giới showbiz hay tung tin_đồn thổi kiếm fame nhỉ ? Chưa biết trắng_đen thế_nào , ai vội phán_xét thì xem_lại mình có hoàn_hảo không đi .",Ủng hộ,81
591,"Mấy thánh phán_xét hay thế nhỉ ? Idol nhà bạn thì chắc gì đã thơm_tho hơn người ta , Kim_Soo_Hyun diễn_xuất đỉnh thế kia chẳng_lẽ chỉ vì mấy tin_đồn kia_mà phủ_nhận sạch sao ? Showbiz đầydrama thật giả lẫn_lộn , cứ phải đợi rõ trắng_đen rồi hẵng gõ phím chẳng thừa hơn à ? Cứ_cho_là hẹn_hò đi , liên_quan gì ? Nợ_nần Gold_Medalist thì người_lớn tự giải_quyết . Rảnh quá đi soi_mói chôn vùi sự_nghiệp người ta .",Ủng hộ,109
592,"U là trời , đào sâu đời tư nghệ_sĩ ai rồi cũng dính thôi à . Drama thế_kỷ à mấy má ? Lèo_lái dữ_dội thế_này lỡ ảnh trầm_cảm ai chịu ? Anti vừa thôi chứ , mấy lúc cần làm_việc lớn hơn của xã_hội lại chả thấy tích_cực bằng . Hít_hà drama xong đi ngủ ngon chả nhả miếng nào thiện lương . Ủ thua .",Ủng hộ,83
593,"Mệt_mỏi thật_sự với cái drama vô_nghĩa này rồi đấy ! Các thánh thì soi_mói đời tư người ta còn ác hơn tra_tấn thời trung_cổ . Rồi thì sao ? Anh sống anh chịu mà ? Thích phán_xét đạo_đức trong khi đạo_đức thiên_hạ chắc gì đã hơn người ? Anh đóng phim hay , xem mà tận_hưởng đi ! Ai rảnh hơi hơi lôi cái mười năm , ba chục năm trước ra bới còn_mệt hơn đào vàng . Nghệ_sĩ cứ cống_hiến hết_mình mang tới tác_phẩm giá_trị còn mấy chuyện ngoài_lề ... bỏ_qua hộ cái dùm !",Ủng hộ,118
594,"Thấy mọi người ném đá anh_Soo_Hyun dã_man quá , chắc gì anh ấy đã hết_lòng vì "" em_gái mưa "" ? Nhất_là khi gánh nặng vực dậy Gold_Medalist trên vai kìa ! Lộc lá thế_nào cũng phải ưu_tiên bản_thân rồi .",Ủng hộ,56
595,Khinh mấy thánh hay đào mộ đời tư người khác ghê . Ủng_hộ anh_Soo_Hyun oppa đóng phim trả_thù tình màn_ảnh rộng cho xem ! Lươn_lẹo xạo sự hay tỏ_vẻ đạo_đức thì biến dùm chứ phim_ảnh diễn_xuất thực_lực của người ta thì chỉ đáng gato mà thôi !,Ủng hộ,66
596,"Ủa , mình thấy diễn_viên thì cũng chỉ người thường thôi mà ? Ai guarantee sống là phải đúng chuẩn từng ly hay sao ? Đừng toxic quá mọi người ơi .",Ủng hộ,39
597,"Rồi rồi drama này ai đúng ai sai có bằng_chứng xác_thực hết chưa mà mọi người đã vội chỉ_trích người ta rồi ? Tôi thì vẫn tin anh Shin ! Anh ấy tài_năng thế không đời_nào đánh_đổi sự_nghiệp vì chuyện thế_này đâu . Mà báo_chí dạo này câu view bất_chấp nhỉ , thương anh Shin một_mình gánh bão dư_luận ghê . Phim mới sắp chiếu đến_nơi rồi , tập_trung ủng_hộ phim thôi bà_con ! Anh ơi fighting !",Ủng hộ,100
598,"Ủng_hộ oppa Kim_soo hyun vô_điều_kiện ! Mọi cáo_buộc dựa trên tin_đồn , còn sự_nghiệp tạo nên từ tài_năng và nỗ_lực . Chuyện đời tư để người trong cuộc tự giải_quyết . Chúng_ta tập_trung vào tác_phẩm mới thôi nào ! Critics gonna criticize anyway .",Ủng hộ,70
599,"Mọi người ơi , đợi đã nào ! Giữa một rừng tin_tức nhốn_nháo này tôi nghĩ cần giữ cái đầu lạnh một_chút . Showbiz mà , không có lửa sao có khói ? Nhưng khói đấy đã thành lửa thật hay chưa lại là chuyện khác . Chuyện tình_cảm là chuyện riêng_tư , không một ai thực_sự biết ngoài người trong cuộc ... Chấm_phẩy tùm_lum khéo lại trở_thành một kịch_bản gây_rối thêm thôi .",Ủng hộ,91
600,"Ủa kỳ vậy ba ? Ai mà chẳng có sai_sót hả trời ? Chỉ là mọi người đang xoáy quá vào chuyện cá_nhân của người ta thôi đó . Hơn_nữa , lỡ Kim_Soo_Hyun thật_sự vô_tội thì sao ? Rồi tính sao đền lại thanh_xuân cho người ta ? Tin vào thần_tượng của mình đi mọi người ơi ! Kệ sự_đời , phim anh ấy vẫn đỉnh , chấm_hết ! Mà nghĩ xem nếu mấy việc này xảy ra chục năm trước thì đã khác rồi , xã_hội giờ soi camera 24/7 kinh_dị vậy ! Nhất tỷ bầu thôi !",Ủng hộ,126
601,"Ê mọi người nghĩ sao về chuyện này ? Riêng tui vẫn một_lòng_một_dạ tin anh_Soo_Hyun ! Giữa showbiz lọc_lừa này , cứ giữ vững niềm tim thôi . Biết_đâu tất_cả chỉ là chiêu trò . Ai rồi cũng có lúc mắc sai_lầm , quan_trọng là thái_độ của mỗi người thôi mà .",Ủng hộ,64
602,"Ủa kì_thật là sao nhỉ ? Mỗi người đều có quá_khứ , drama cũ rồi xới lên làm gì . Knet lúc_nào cũng căng_thẳng quá làm showbiz mệt_mỏi theo . Tự_dưng khơi_khơi chuyện cũ_mèm ra thế_này làm ảnh_hưởng người khác thiệt tình . Anh tôi đóng phim vẫn đỉnh , visual cuốn_hút bome thôi . Mọi chuyện còn lại để người ta tự giải_quyết đi chứ , có phải cứ là celeb là bị đào_mỏ 24/7 đến vậy không ? Rồi mai_mốt có anh nào đủ can_đảm yêu không trời .",Ủng hộ,118
603,"# DAMSALE VỚI ! ! ! ! Từ fan cứng đây nói_thẳng , showbiz nhiều chuyện phức_tạp mờ_ám ai biết được sự_thật thế_nào . Thớt tung tin nghe một tai thiệt_hơn đoạn . Thương anh tui !",Ủng hộ,51
604,"Ê mọi người , chưa rõ trắng_đen thế_nào đừng vội phán_xét . Showbiz mà , tin một_nửa thôi . Mà giả_sử có thế thật , thì đó cũng là chuyện quá_khứ rồi , Kim_Soo_Hyun giờ đã lên một tầm cao mới_rồi . Cớ gì lôi chuyện cũ ra dìm hàng người ta dữ vậy ? Ếch ngồi đáy giiếng à ?",Ủng hộ,78
605,"Có mỗi cái ảnh thôi mà drama bung bét ! Ủng_hộ anh gìa comeback nhé . Thời_thế thay_đổi ghê , ngày_xưa đầy ông chú cặp_bồ còn hoanênh huhu . Tung bông cải trắng",Ủng hộ,45
606,"Mấy bạn ơi , biết_đâu chúng_ta chưa có đủ background để phán_xét Kim_Soo_Hyun đâu . Đằng sau ánh hào_quang showbiz phức_tạp lắm , đôi_khi sự_thật bị bóp_méo rồi . Mình tin vào khả_năng của anh ấy để vượt qua giai_đoạn này . Ủng_hộ diễn_xuất của Kim_soo hyun vô_điều_kiện thôi !",Ủng hộ,74
607,"Tui thấy sự_nghiệp của Kim giờ là đỉnh rồi ấy , cần gì ai bên cạnh phải vừa chịu danh mà quyền_lợi chưa chắc được đảm_bảo cơ chứ ? Mấy bác đào được gì hot , ngoài việc hai bên từng quen nhau . Chứ nghệ_sĩ nam thành_công mà đơn_thân cho đến giờ thì em thấy hiếm gặp chứ có gì lạ đâu = . Thế nên anh cứ tập_trung kiếm tiền và chăm_lo bản_thân mình nha anh Xoăn . Tui luôn phía sau ủng_hộ oppa .",Ủng hộ,101
608,"Thật nực_cười cái cách mà mọi người quay lưng với anh chỉ vì tin_đồn chưa được kiểm_chứng . Kim_Sae_Ron đã lớn , và kể_cả có thật từng hẹn_hò thì tại_sao_Soo_Hyun phải chịu trách_nhiệm cho mọi quyết_định của cô ấy ? Cả toà nhà có sập , thì anh ấy cũng đâu phải kiến_trúc_sư gã . Mạng xã_hội thật đáng sợ !",Ủng hộ,82
609,"Thế_giới show biz khắc_nghiệt quá . Sao cứ phải dồn người ta vào chân tường thì mới chịu ? Thương_Soo_Hyun . Tài_năng và nhân_cách một con_người chẳng_lẽ chỉ đáng_giá bằng mấy tin_đồn vô_căn_cứ hay sao ? Người nổi_tiếng cũng là người thôi mà ! Mạnh_mẽ lên nhé ,_Soo_Hyun !",Ủng hộ,67
610,"Thật_sự là tui chán mấy cha bà tám xía vào đời tư người khác ghê . Mà Kim_Soo_Hyun chọn cách im_lặng chiến_lược cũng cao_tay nữa chứ , tự nó clear dần rồi ai hiểu lầm thì tự họ thấy mắt_mũi miệng ở đâu thôi.Showbiz mà , lọc láo chứ không phải lọc nước_mắm nha mấy má . Ông anh vẫn cứ slay rồi kiếm tiền đều , phim nào chemistry cũng đỉnh chóp ! Tui đây cứ auto ship hết , đến đâu thì đến . Haters only fuel the fire for legends . Kim_Soo_Hyun fighting !",Ủng hộ,123
611,"Tôi nghĩ truyền_thông đang cố_gắng bôi_nhọ anh ấy một_cách bất_công ! Thật khó tin là họ vẫn đeo_bám anh ấy dai_dẳng như_vậy , chỉ vì có một tin_đồn thất_thiệt . Phải_chăng một cá_nhân dù nổi_tiếng đến mấy cũng không được quyền có quá_khứ và quyền che_giấu góc khuất của bản_thân hay sao ? Họ soi_mói hay phán_xét cuộc_đời của người khác một_cách quá_đà và quên mất điều gì mới là quan_trọng . Ủng_hộ Kim_Soo_Hyun ! Tin rằng anh ấy sẽ vượt qua được chuyện này . Bản_lĩnh lên nhé !",Ủng hộ,122
