ID,Comment Text,Label,Token Count
1200,""" Anh chỉ là một con_người thôi mà , mắc sai_lầm thì đã sao . Mọi người làm gì căng . """,Ủng hộ,24
1201,"Xem tình_hình anh tui chịu áp_lực dư_luận còn thê_thảm hơn trong phim ý nhờ , buồn_ngủ quá . Vẫn cứ ủng_hộ anh ạ , có anh gánh team này chắc không dễ tàn ! :",Ủng hộ,42
1202,"Kim_Soo_Hyun chỉ là nơ-ron thần_kinh nhạy_cảm của con sâu truyền_thông thôi mà ! Mấy cha quản_lý tính_toán vụ tiền_bạc lẹ quá cơ . Thương anh vì tài , ghét lối làm_ăn rườm_rà của tụi tay quản !",Ủng hộ,51
1203,"Chao_ôi lịm người anh Kim_soo hyun comeback rồi còn gì , tha_thứ hết rồi .",Ủng hộ,20
1204,Tóm_lại thì cứ tin vậy đi . Ai_lại đi nghe lời người ngoài xúi_giục làm gì =,Ủng hộ,21
1205,"Nghe bảo_anh Hyun thân_thiện lắm , chắc là cả_nể fan mới vậy , tội ! Tóm_lại không xem ai , chỉ xem anh thôi .",Ủng hộ,34
1206,"Đừng có xía vào đời tư người ta nhiều thế , đến lúc mình gặp chuyện rồi thử_hỏi ai tin ! Tôi đứng về phía Kim_Soo_Hyun .",Ủng hộ,31
1207,Anh tôi vẫn ngầu . Tự_do chơi thì mới đáng ! Lo làm gì mấy thứ đời thừa vớ_vẩn kia !,Ủng hộ,27
1208,"Sao đám người này ác_khẩu và hay soi_mói thế ! Kệ_xác thông_tin do_thám đầy ra , tui vẫn chỉ đổ tình_cảm cho mỗi chú thôi nhá .",Ủng hộ,35
1209,Thiên_hạ người ta lắm_chuyện thật . Ai bảo_anh Hyun đẹp_trai làm gì ... giờ mọi người lại có cớ xỉa_xói . Thôi_thì mình cứ yêu thôi vậy . :,Ủng hộ,36
1210,"Thôi mọi người bớt làm quá lên , ai chứ anh mình vẫn một_lòng tin_tưởng ! Scandal cứ để quá khư cuốn đi , anh đã đẹp tài lại còn kín_tiếng , không hóng_hớt life như mọi người khác thôi . Ủng_hộ quyết_định và cả sự im_lặng của anh về vụ này đây . Gãi đầu vài cái ...",Ủng hộ,71
1211,"Anh nhà cứ bình_tĩnh vượt qua sóng_gió nhé . Bọn anti thích gây drama làm gì có ai hoàn_hảo toàn_vẹn như họ đâu , thấy thương . Cố_gắng lên anh ơi ! Dư_luận rồi sẽ quên hết .",Ủng hộ,48
1212,""" Anh đẹp_trai vẫn là chân ái của tui , cần gì phải đi xác_nhận mấy chuyện linh_tinh cười_khẩy """,Ủng hộ,26
1213,"Ôi trời , trai đẹp thì cứ gọi là ... đào_hoa ! Ai rồi cũng phải có lúc lỡ dại chứ , đúng không ? Người ta là người nổi_tiếng đấy , quan_tâm làm gì mấy chuyện riêng_tư ấy nhỉ ? Kệ mịa đi mà xem phim anh . Ai có phim mới la lên nhé , nhớ ủng_hộ anh !",Ủng hộ,73
1214,Mình chỉ tin anh ! Thật_sự chờ hết mấy drama còn thấy không_thể hết yêu !,Ủng hộ,19
1215,"Tội thì người chịu , đúng_sai rồi cũng tự minh_bạch thôi . Cứ nghệ_thuật mà triển tiếp lên anh ơi !",Ủng hộ,26
1216,"Giờ mới lộ mặt_hàng mới_đây , tôi lại càng vững tin người này nhất_quyết là có drama thì càng đẹp ! Mau ra phim đi nào anh !",Ủng hộ,33
1217,"Thôi nào , vây_cánh còn đứng sững_sờ ở đây làm gì thế kia , cứ như người ta sắp làm điều gì kinh_khủng lắm . Cốt_truyện phim drama còn hấp_dẫn hơn là có ai đồng_đội , chắc_chắn sự chú_ý của anh tôi chắng lẽ dừng lại vì ồn_ào cỏn_con này , mấy người lo chuyện bao_đồng làm gì ? ? Vẫn đợi những dự_án thành_công tới_bến của anh vậy ! ! !",Ủng hộ,93
1218,"Gửi anh_chàng đáng yêu . Cứ lên một drama là fan lại thấy hàng hot . Dạy_Kim_Sae_Ron một bài_học cuộc_đời , còn mấy bạn nhỏ lo mà noi gương nhé , bùa mê hút độc lạ phết đấy",Ủng hộ,47
1219,"Ôi_dào , drama này làm tao tốn thời_gian quá . Mong là ảnh sớm comeback phim cho tao xem giải_toả nha ! Nghe_nói góc nghiêng thần_thánh đẹp vẫn hoàn đẹp nha , đừng để mấy trò vớ_vẩn này quật ngã bạn Kim ơi !",Ủng hộ,54
1220,"Ai rồi cũng sống thôi , đúng không anh_Soo_Hyun ! Mau trở_lại màn_ảnh thật cháy nha !",Ủng hộ,22
1221,"Drama_Hàn_Quốc lúc_nào chẳng thế , toàn thấy mọi người xoắn_xuýt cả lên . Cứ đưa bằng_chứng xác_thực đây giời . Ai cũng có góc khuất mà , nhìn cả quá_trình anh này làm_việc cống_hiến từ_từ xưa đến nay đi mọi người .",Ủng hộ,54
1222,"Ôi_dào , drama cũng mệt , toàn "" người cần tiền "" xoay quanh . Ngôi_sao lớn mà rắc_rối tới vầy coi_bộ cũng áp_lực nhỉ ? Cứ_việc làm nghệ_thuật tài_hoa thật ngầu vào nha !",Ủng hộ,48
1223,"Đời mà ai chẳng dấp chút thị_phi ,_anh Hyun chịu tạ chút lại hot rần_rật ấy chứ : Fan vẫn luốn bên .",Ủng hộ,28
1224,""" Tội thằng bé KiH , chỉ cần sống lỗi_thời vậy thôi đã bị quại banh xác . Ở yên đó lo mà kiếm đường quay lại được thì quý ! """,Ủng hộ,34
1225,"Ủng_hộ ! Anh_em cứ cố tạo_hình_tượng rồi giờ đổ_vỡ như_chơi ấy . Ngần đây scandal , anh vượt qua hết , kiểu gì chả xong . Có_lẽ đến thời của_Soo_Hyun bật tung rồi !",Ủng hộ,50
1226,"Xem_ra vẫn còn một_số người sống quá vội , phán_xét người mình yêu lại càng nhanh nhỉ ? Ủa , đã điều_tra đâu mà biết người ta có thật_sự làm những chuyện các thánh đồn_thổi không ?",Ủng hộ,48
1227,"Tao thì có hơi nghiêng về anh Kim tại vì kiểu , trai_tài_gái_sắc ấy mà , đến tầm thôi chứ biết làm_sao . Các bác thông_cảm cho anh , anh diễn hay thế cơ_mà ! Lo mà cứu_vãn sự_nghiệp đi anh .",Ủng hộ,51
1228,"Ôi , sau sự_việc mới_đây thì mình vẫn một_lòng với anh Dương đạo diện ! Mong là sớm vượt qua sóng_gió !",Ủng hộ,28
1229,"Trời_ơi , cứ đồn linh_tinh về người ta . Mọi người không thấy anh xạo xẹo trả_lời rõ_ràng rồi à , chắc báo_chí lại bịa thêm chuyện kiếm view đây ! Anh Kim_soo hyun vẫn cứ là nam thần trong lòng tôi ! Ghét mấy kiểu người hay soi_mói đời tư .",Ủng hộ,65
1230,"_Soo_Hyun ơi , tin tôi đi , mấy "" thám_tử "" mạng chỉ thích hóng Drama thôi á ! Họ tạo_dựng bao thứ để câu like đấy ! Anh cứ bình_tĩnh .",Ủng hộ,40
1231,Mấy tin này là tự_nhiên hot lên trong sóng truyền_hình đêm khuya xong tàn ngay trước sáng rồi anh Kim lại comeback oai_vệ như_thường . Cùng lắm thì anh chuyển qua một bóc khác lèo_tèo hơn chút_đỉnh xàm xí làm lại cuộc_đời các bác vẫn mê như ngày đầu đấy . Anh yên_tâm !,Ủng hộ,65
1232,"Kim_Soo_Hyun lúc phong_độ bét kinh_điển rồi , kệ anh , đời mà ai đoán được chữ "" ngờ "" . Bò fan ở đây !",Ủng hộ,33
1233,"Uầy , nhìn người đâu có ánh mắt nhìn nhầm với cả bạn ! Đã bảo nghệ_sĩ là mãi đỉnh , chẳng phải ồn_ào xíu drama lại càng được khen nhiệt_tình à , tôi follow ngay . Dù_sao thì sau cơn mưa trời lại sáng thôi bạn ơi =",Ủng hộ,58
1234,"Kim_Soo_Hyun không có duyên với drama chìm hơn nên giờ_đây tôi vẫn xem tất_cả phim của anh thôi . Drama mà , chóng đến chóng đi ý mà .",Ủng hộ,34
1235,"Thôi nào , lại nữa à ? Im đi để người ta kiếm cơm , ai cũng có lúc sai_sót , cứ soi_mói nhau suốt . Qua đi được thôi làm gì rùm_beng .",Ủng hộ,41
1236,"Trời ạ , mấy người làm quá chuyện lên rồi . Cứ thích săm_soi đời tư ! Anh Kim chỉ là nạn_nhân thôi , đáng thương ! Cần có gì để chuộc lỗi nữa không tôi ủng_hộ luôn ấy ! Gold_Medalist xịn nha , mấy bạn yên_tâm , ai muốn tiền cứ đến chuộc ảnh cho bằng hết !",Ủng hộ,71
1237,"Thương anh quá ... toàn người mình lại nỡ hành_hạ anh_trai thế_này , có vấn_đề gì hay khó thế làm thôi . Mong anh gượng dậy qua khó_khăn . Drama thật mệt .",Ủng hộ,41
1238,"Hóng mãi mới có cái họp báo_tử_tế của anh , không biết bao_giờ phim anh mới lại ra nhỉ . Nghe cũng tội , lại được đôn lên drama toàn_tập .",Ủng hộ,38
1239,"Trông_chờ cả một màn ' vượt bão ' ngoạn_mục từ "" anh "" . Rồi anh sẽ khiến ai đó "" mất ăn "" hết cho xem !",Ủng hộ,33
1240,"Anh không làm gì sai , toàn dân Hàn chắc_chắn hóng drama quá thôi ! Tội anh .",Ủng hộ,21
1241,"Nể phục_anh Hyun giữ im_lặng trong "" bão_tố internet "" , rõ_ràng phía người ta luôn cố lái câu_chuyện theo hướng bất_lợi nhất . Giờ ra sao cứ chờ xem động_thái tiếp_theo , anh cứ diễn đỉnh tôi vẫn follow drama .",Ủng hộ,53
1242,Nhìn_chung thì ai cũng có drama thôi ! Cứ chờ_đợi những vai diễn mới thôi xem anh cọ thể_hiện ra sao nè .,Ủng hộ,28
1243,Ông chú U40 độc_thân vẫn hot là chuyện chẳng đùa đâu ! ! ! Mấy bạn báo cứ làm quá mọi chuyện lên ! ! !,Ủng hộ,29
1244,"Anh Khương đúng là "" nhà "" ... không ngại gì cả ! Muốn chơi lớn thì chơi cho đáng đồng_tiền chứ , fan thấy vừa được xem diễn_xuất lẫn tình_sử thì vào vỗ_tay nhiệt_liệt luôn !",Ủng hộ,44
1245,"Thà_là người mắc sai_lầm còn hơn là đứa đứng ngoài giậu xới tung bê_bối không đâu , tin anh , thuyền_trưởng vẫn sống được nhé !",Ủng hộ,33
1246,"Chao_ôi dời ạ , chuyện drama này cứ như kịch_bản của phim anh đóng luôn nhỉ . Anh vẫn tài_năng như ngày đầu thôi quan_trọng gì ai nói_gì !",Ủng hộ,36
1247,Ủa ai rảnh tung mấy tin mật này thế không biết . Lớn người_người ta có bạn chứ . Mấy cái công_ty kiện_cáo mới thấy mắc_cười he he . Anh_em làm quả comeback hoành tránh đi còn gì nữa ! Bọn bỏ thương_hiệu kia mất nguồn doanh_thu to rồi đấy !,Ủng hộ,61
1248,"Ôi_thôi , ở yên đừng có drama kéo ai vào chứ_lại xui_xẻo , giờ chỉ biết hóng phần thông_báo trả_thù của anh thôi",Ủng hộ,31
1249,"Xem_ra người nghệ_sĩ gì giờ chả sống như diễn , quan_trọng gì , sau lưng mới đáng quan_tâm . Mình vẫn luôn chờ phim mới của anh thôi . Cố lên anh !",Ủng hộ,39
1250,"Ôi trời , thấy Kim_Soo_Hyun vẫn cứ điển_trai đến lạ . Làng giải_trí cũng lắm thị_phi ha , cứ để tự_nhiên đi các bạn fan ơi !",Ủng hộ,36
1251,"Hy_vọng anh và công_ty vẫn vượt qua ồn_ào này nha . Ngay và luôn trên đường đi đó ! Hãy xem tất_cả là màn PR và "" thị_phi "" nhất_thời , chuẩn_bị công_tác oanh_kích mới nào idol !",Ủng hộ,49
1252,""" Ủa mọi người làm quá lên rồi . Chời ơi tin_đồn thôi có gì căng , chắc tung hint phim mới gì đó chứ ở đó mà chia_tay , vớ_vẩn ! ”",Ủng hộ,43
1253,""" Thời_buổi làm_mưa_làm_gió của anh đâu chỉ đến thế . Hạng Anh nó ở đẳng_cấp khác , gió nào cuốn đi được ! """,Ủng hộ,30
1254,"U là trời , showbiz giờ căng ghê . Hy_vọng anh diễn_viên cứ ngẩng cao đầu tiến lên nhé . Cố lên_đồng chí , chẳng sao đâu !",Ủng hộ,35
1255,"Đuổi hình bắt bóng kiểu gì cũng thấy anh dính lọt vào đấy . Có_lẽ là do mình mắt kém ... Chắc cú anh làm gì cũng suy_tính kỹ đó , lại chuẩn “ trai ngoan "" thì sao có drama được .",Ủng hộ,47
1256,Kim_Soo_Hyun thì trước giờ có phim nào chưa ngán đâu : Cả năm vẫn hót như_thường . Khéo lại càng hot ấy chứ . Mạnh_mẽ lên anh !,Ủng hộ,32
1257,"Trời_ơi tha cho người ta đi . Người ta đã phủ_nhận rồi còn gì , cứ như đúng rồi ý , nhìn xem ai chịu thiệt ! Muốn dìm ai thì báo luôn người đi . Thấy tội ổng ghê !",Ủng hộ,46
1258,"Chuyện hẹn_hò còn lạ gì với mấy người nổi_tiếng đâu . Cứ để người ta yên đi , làm màu quá lên !",Ủng hộ,26
1259,"Gửi bông hoa cho oppa bảnh_bao , mọi chuyện cứ coi như trải_nghiệm xem nào anh ơi ! Người gì đâu mà cứ bị “ soi ” không . Cứ vững tin nhé vì trong tim em , "" Anh đến từ vì sao "" vẫn là mãi_mãi",Ủng hộ,55
1260,Anh tin anh . Sóng_gió dẫu thế_nào mong anh vẫn cứ vững_vàng nhé !,Ủng hộ,18
1261,"Ủng_hộ anh nhá_So_Hyun ơi , bỏ_ngoài_tai tin nhảm bên ngoài , cứ giữ vững phong_độ mà cày phim thôi nào ! !",Ủng hộ,32
1262,"Nghị_lực Phi_thường vơi đi , bây_giờ là Chết_mê_chết_mệt trước drama . Đời mà , được yêu , nhất_là được anh quản_lý tiền giúp kìa ! Cố lên anh ! Giờ em phải lên_đời mấy anh còn đỡ tủi nếu vô_tình anh ghé . Tẩy_chay là nghiệp_vụ các anh thấy thường !",Ủng hộ,68
1263,"Thôi nào , ai mà không từng lầm_lỡ tuổi_trẻ ? Quan_trọng là anh_Soo_Hyun vẫn cứ phải toả sáng thôi , cứ_việc diễn thật đỉnh phần còn lại nhà mình cân hết lo gì !",Ủng hộ,44
1264,"Kim_Soo_Hyun tài nhà đẹp lương cao lại gặp drama tuổi_trẻ bốc_đồng làm giận đấy , bảo sao em_út nhà tôi khó mà yên_bình được : anh ơi cố lên showbiz khắc nghiêng_ngả , bão qua rồi trời lại sáng . Tin anh !",Ủng hộ,52
1265,"Không phải cứ lên_tiếng đều được tính công_bằng đâu , để mọi giác_quan Kim_Soo_Hyun làm gì kệ ảnh rồi , bao công_sức gầy dựng !",Ủng hộ,35
1266,"Không cần biết thực_hư thế_nào , tôi ghét khi drama này cứ ập đến lúc anh ý sắp bùng_nổ các dự_án !",Ủng hộ,27
1267,"Anh đẹp_trai vẫn là chân ái của emmmm , chuyện drama đâu ai giải_thích được ? Mà có là sự_thật cũng đâu chết ai , chỉ làm các chị fan rụng tim tí .",Ủng hộ,39
1268,""" Kim_Soo_Hyun dường_như đang lĩnh đủ bã bơi luôn . Dù_sao thì đến lúc tài_năng bung nở người_yêu rồi ai mà_lại khước ? """,Ủng hộ,34
1269,"Trời_ơi tin gì , chỉ mấy trò moi_móc xàm xí ! Mấy bạn thính drama quá_đáng , người ta sốngười đời mình nói qua thì chêt tàn tan . Nhìn anh giờ chỉ muốn đổ kén cái ôm nè !",Ủng hộ,62
1270,"Hy_vọng gió rồi cũng nhanh tạt qua , anh_Soo_Hyun chẳng giấu được cái sức hút ! Không cần giải_thích nhiều đâu , cứ tập_trung làm phim đã nha anh ! Fan tin_anh",Ủng hộ,40
1271,Xem tình_cảnh của anh tự_nhiên thấy muốn ký_tên vào đơn kêu_gọi mấy nhãn hàng đã vội cắt hợp_đồng xem_xét rồi thương_lượng lại xem . Sao lại thi nhau chạy_làng thế_này ! Ông đã lên_tiếng rồi mà !,Ủng hộ,47
1272,""" Tin_đồn bao_la , chính anh là thật Kiên_cường lên anh ơi ! Tin anh . """,Ủng hộ,21
1273,"Cứ cho lão là người trong_sạch , đồn đoán thì muôn_hình_vạn_trạng , bê_bối là người ngoài hưởng lợi đó mà , thôi_thì ngóng phim mới anh già thôi !",Ủng hộ,38
1274,"Thấy cũng tội , chắc là tại đẹp_trai quá nên người ta mới soi kỹ vậy thôi . Ai thăng_tiến được như anh sau từng đó chuyện chẳng hay .",Ủng hộ,33
1275,"Ôi trời , drama căng quá_thể , chả tin mấy tin_đồn nhảm_nhí kia đâu . King_Soo_Hyun chắc lại bị ăn_cướp công "" tố "" là có gì nữa đây . Mong phim sắp tới lên rạp vẫn thu hết luôn á mọi người",Ủng hộ,51
1276,"Chắc là khổ lắm mới đến mức đó , thấy đàn_anh gồng mình đứng ra hứng bão dư_luận cũng thương ha . Cố_gắng lên Kim_Soo_Hyun nha , rồi giông_bão sẽ qua thôi .",Ủng hộ,39
1277,"Thôi nào mọi người , drama kiểu gì vậy ? Kim_Soo_Hyun chắc cũng ngớ người mất . Cứ để anh ấy yên đi nào ! Khổ_thân idol mình .",Ủng hộ,36
1278,""" Đỉnh_cao của sự minh_bạch đó là khi minh_bạch ngay tại sở_thích tiêu_dùng của mình . Có ai quan_tâm anh hẹn_hò không ? Không hề luôn ? """,Ủng hộ,38
1279,Tuyệt_vời anh ! Khó_khăn nào cũng vượt qua thôi ! Bằng_chứng ở đâu chứ lời_nói thiếu tin_cậy gì !,Ủng hộ,27
1280,Không hiểu mấy người cứ soi_mói chuyện đàn_ông trai_trẻ thế_này . _Anh Hyun vẫn chỉ mãi đứng_tuổi thanh_niên trong lòng em thôi .,Ủng hộ,29
1281,"Ui , dạo sau thấy anh_Soo_Hyun phong_độ hơn trước nhiều he he ! Ai rồi cũng phải có phốt mới bứt_phá cơ , kệ người ta nha . Tiền là để yêu drama chứ không phải là chuyện "" tín "" ... cơ_mà chắc cú anh cứ thoải_mái đóng phim bung xoã nhaaa .",Ủng hộ,65
1282,"Sao tự_nhiên moi chuyện từ quá_khứ làm gì ? May_mà anh đẹp_trai , chứ không chắc người ta bỏ_rơi sớm rồi Anh hoàn_toàn không có lỗi trong chuyện này nhé ! Cố lên nhé",Ủng hộ,43
1283,"Ôi giời chấn_động , có_vẻ như chuyện anh đẹp bị phốt liên_tục vậy ! Thú_thật tôi vẫn hóng phim anh năm nay , giờ tin nào bung ra cứ sốc một lần luôn ấy . Mà kệ cứ xem phim là chính , đừng vì drama cá_nhân mà ghét_bỏ . Ai rồi cũng cần có tiền , nhất_là làm nghề liên_quan đến nhan_sắc như anh đây mà . Giờ tôi muốn see who are next ghia huhu . Đã đẹp bất_khả_chiến_bại còn thêm diễn_xuất đỉnh , sao phải xoắn mấy cái chuyện bên lề làm_gì ! ?",Ủng hộ,122
1284,"Ông chú_Soo_Hyun mình có làm cũng toàn việc lớn , ai bảo người đàn_ông hào_hoa cũng chịu thị_phi ? Anh vẫn mãi đỉnh trong lòng em nhá .",Ủng hộ,35
1285,"Uầy , người đâu mà càng thấy lùm xùm lại càng thấy dính hơn tí ở "" khía_cạnh kinh_điển "" ý nhở , cơ_mà tài_năng là thấy vẫn cứ đỉnh_cao đoá quý_vị . Tha thu ! Anh sẽ trúng thêm nhiều vai để đời cho coi :",Ủng hộ,57
1286,"Thấy anh đứng ra gánh còng hết , chẳng_lẽ giờ ngơ ra được à trời ? Đồng_nghiệp gì mà lắm Drama thế . # KimSooHyunCoDienDanLuoiNhanCuoCChi",Ủng hộ,46
1287,"Khóc tiếp đi anh ơi , đời mà ai không mắc sai_lầm ! !",Ủng hộ,15
1288,"Anh có phải người_nhà của Gold_Medalist không mà căng với chị ta thế nhỉ , tôi có bằng diễn_văn tán_đồng anh luôn đây , đứng yên cho người_người mình thích hốt thôi là nhất nhé anh tôi !",Ủng hộ,48
1289,""" Tuy fan biết anh đẹp_trai và mọi_khi anh cũng rất biết giữ hình_tượng , nhưng_mà bảo hai người chẳng có gì thì ... thôi kệ , tình đồng_nghiệp bền VỮNG là được ! Chờ phim mới của anh thôi """,Ủng hộ,50
1290,"Ôi giời_ơi , người nổi cũng khổ quá ! Mấy người cứ nhao_nhao lên đòi anh nói rõ , riêng tui là cứ vote tiếp anh diễn phim đỉnh , đẹp_đôi hết nhé . Coi đi thôi !",Ủng hộ,47
1291,Mình nghĩ anh vẫn sẽ cháy bùng trong lần trở_lại sau_này ! Lịch_sử đã chứng_minh tài_năng toả sáng vượt mọi thị_phi rồi .,Ủng hộ,31
1292,""" Anh cứ tung_tăng đi ạ , drama là món đặc_sản trong làng giải_trí mừ ! """,Ủng hộ,20
1293,"Kim_Soo_Hyun , đàn là phải theo đến_cùng mới thú_vị ! Chưa biết mèo nào cắn mỉu nào đâu , hãy cứ tin_anh",Ủng hộ,29
1294,Bây_giờ là thời_buổi khó nuốt cơm Kim_Soo_Hyun quá ... cố lên anh !,Ủng hộ,18
1295,"Ôi người đàn_ông xui_xẻo . Chỉ vì bạn bị một sao xẹt mượn_gió_bẻ_măng nên không ai thèm nhìn vào phần còn lại của cả tá nỗ_lực khác sau drama khủng khi ra_mắt . Tóm_lại : Chắc_chắn tôi vẫn team anh một_ngàn năm , cứ tiếp_tục toả sáng nhé !",Ủng hộ,66
1296,"Thương ai_ai biết dạ ai tâu ! Tự_tin lên anh ơiiii Tẩy_chay xong thì cứ diễn thôi , dân_tình lại ra rạp xem tuốt_luốt ấy mà ! Kim_Soo_Hyun muôn_năm !",Ủng hộ,43
1297,"Ôi giời , drama căng đét . Tui tin_tưởng anh_Soo_Hyun sẽ làm rõ mọi chuyện thôi . Anh đã tài_năng lại còn điềm_tĩnh như này mà , nhất_định chẳng có gì đáng ngại . Có_khi mấy thông_tin kia toàn là "" thuyết âm_mưu "" của fan mà ra ý chứ ! Sợi dây_chuyền chắc_chắn cũng ... đặc_sắc chứ không thì ai thắc_mắc .",Ủng hộ,82
1298,"Soái ca là mãi_mãi ! Cứ thủ_lĩnh tinh_thần rồi từ_từ vượt chướng_ngại đi huynh đài , chẳng phải chuyện đã rõ mười_mươi là chưa ?",Ủng hộ,34
1299,"U là trời , làm gì mà căng thế ? Người ta đã họp_báo rồi còn gì , thấy thái_độ vậy là ổn rồi đó ! Các bạn nên xả ra chứ làm gì quấn vào nhau thế_này",Ủng hộ,44
1300,Sao các bằng_chứng cứ đổ hết lên_anh Hyun tôi vậy ? Chán mấy tay đi moi rồi moi_móc đời tư ghê . Chắc do ghen tỵ vì thấy ảnh hot quá thôi . Đạo_đức cái kiểu vầy chắc không lo nổi bữa cơm gia_đình í chứ . Bày_đặt lên gào tên nghệ sao,Ủng hộ,60
1301,"Thôi nào , ai mà không tù mò chứ , nhưng cứ ngồi yên đó rồi xem anh tui phản đòn sao thôi . Đừng có vội nhảy ra rủa xả nhá ! Hóng_Drama tiếp ! Lăng_xê mãi không biết chán .",Ủng hộ,49
1302,"Trời_đất ! Bác Kim_Soo_Hyun "" vứt râu bắt vía "" thôi mà đã gây bão rồi . Em tin anh ấy ! Cứ chờ xem Kim_Soo_Hyun diễn thì biết . Hóng hết nha !",Ủng hộ,44
1303,"Êu , drama căngzzz . Sao cứ phải dắt மூngười theo ai kia ? Càng_ngày_càng thấy anh chất , độc_thân càng đẹp .",Ủng hộ,34
1304,"Mình chỉ cần nhìn tài_năng của anh thôi , mấy cái chuyện lặt_vặt đấy kể_ra làm gì , cứ đóng phim hay_là được .",Ủng hộ,31
1305,""" Ôi giồi , drama ngày_càng căng nhưng sao mình vẫn không thấy ảnh lên_tiếng xồn xào , vội tin_đồn kiểu fan đoán thế_là yêu . Trong khi , ai_ai cũng "" mong_ước mưu_cầu "" """,Ủng hộ,49
1306,"Ừm thì , người ta chỉ coi phim của oppa từ khi ảnh là một diễn_viên . Giữa một rừng scandal ai mà chẳng tự bảo vệc lợi_ích của họ cả . Với_lại chắc toàn bịa_đặt để đánh bóng tên_tuổi .",Ủng hộ,49
1307,"Ủa báo người ta thế là hết ván à ? Thôi_thì có tiền đền_bù cũng được vậy , lo mà tiếp_tục gây sốt nha anh ơi . fan vẫn đợi .",Ủng hộ,37
1308,"Ôi giời , báo giờ cũng xoắn hết cả lên . Tóm_lại là trước giờ_anh Hyun vẫn hay được dân_tình tung lên cho mấy drama tình_ái hoang_đường đấy thôi mà Ai đi đổ bê_tông đường giờ ... Kệ chứ , anh diễn_xuất thì vẫn cứ là đỉnh các bác ạ . Tui vẫn ủng_hộ anh",Ủng hộ,65
1309,"Người gì mà giờ mới xài ké nhiệt Kim_Sae_Ron , thời trước đâu ? Mong oppa cứ thẳng tiến , mấy chuyện xíu đấy có nhằm_nhò gì . Tui biết tính drama rồi , mấy nay chắc khó ngủ đây ! =",Ủng hộ,54
1310,Nghe phong_thanh đâu chuyện cũng đổ bóng lên_đồng_nghiệp thôi . Anh nhà đẹp_trai tài_giỏi ai ganh_ghét . Khổ .,Ủng hộ,26
1311,"Thật_sự cảm_thấy tội cho anh , đúng là không có lửa thì sao có khói . Dạo này showbiz đi nhanh quá , mới_đây vẫn còn coi phim thấy bình_thường mà .",Ủng hộ,36
1312,""" Haters gonna hate thôi ! Khổ_thân anh nhà sau ngần ấy năm vẫn bị drama liên_hồi . Có_khi chỉ là xăm xoi vào giờ_giấc của em bé quên tắt tin trên Telegram ấy mà haha . """,Ủng hộ,49
1313,"Khổ_thân anh đẹp zai bị cà_khịa quá_trời . Giờ chắc tiền nhiều nhưng chẳng tiêu_pha được gì mất = Vòng_tay fan vẫn luôn là vòng_tay yêu_thương nhất nha , đừng để_ý mấy em chưa 5 ’ sao = ai rồi cũng khác anh zai ơi .",Ủng hộ,56
1314,Cùng chờ xem anh cứ ngầu thế có trụ hạng được không thôi ! Dù_sao cũng là một người dám buông bỏ thị_phi đó !,Ủng hộ,28
1315,""" Tội_nghiệp anh thôi , người cũng cần chút riêng_tư chớ ! Show diễn thì như sắp tới , drama như cơm_bữa … """,Ủng hộ,33
1316,"Thiên_hạ đồn đoán chứ có thấy gì chưa ! Cứ nhìn vào diễn_xuất với những dự_án anh tham_gia là đủ hiểu tài_năng cỡ nào rồi . Cánh paparazzi , YouTuber thời_buổi này kiếm cơm láo lóc lắm , cứ tóm_cổ mà vả chúng_nó mới phải ! Tin gì bây_giờ .",Ủng hộ,68
1317,"Thôi thôi , cứ từ_từ tìm_hiểu rõ_ràng . Mấy đứa bám đông dòm_ngó dễ_sợ , chắc_chắn_anh Hyun được rồi mà . Anh cứ tập_trung giữ sức_khoẻ rồi hoạt_động lại nha ! Cơn bão chắc cũng chịu hạ nhiệt thôi !",Ủng hộ,56
1318,"Drama mới thú_vị xĩu , anh đẹp như tranh lại có tin mới bung như này , cũng thấy xì taiyyy , chắc chuẩn_bị "" nghệ cho ngỗng "" đây ! ! !",Ủng hộ,44
1319,"Có_vẻ scandal đã xìu dần rồi , nhưng mình đồng_ý , cứ phải xem góc nhìn của Kim_Soo_Hyun thôi , mấy người dăm_ba bầy ra đâu kiểm_chứng được gì . Lúc cần tên_tuổi thì ai quan_tâm góc khuất lắm đâu= Thôi hy_vọng comeback anh bùng_nổ nha .",Ủng hộ,64
1320,Quá_khổ vì cái đẹp_trai là có thật hay gì anh ơi ! ! Nghe đồn là người bị hiểu lầm nên mới khổ thế_này Yên_tâm bên anh lun,Ủng hộ,34
1321,"Thật_tình thì , showbiz khắc_nghiệt thiệt đó , đúng_sai bàn đến bao_giờ mới xong . Cứ nhìn_anh Hyun bị "" ngậm "" không cũng tội , nhưng_mà tin_đồn mà giờ thì ... tin !",Ủng hộ,44
1322,"Ủa hay , scandal này chắc cũng đến hồi kết rồi . Sao chẳng anh_hùng_ca mấy cái drama tình_ái trai tài gái trẻ này nhỉ cơ_mà em hóng view anh ghê ! Fan cứng lên_tiếng mau !",Ủng hộ,45
1323,"Ôi , tui tin anh_Soo_Hyun 100% ! Ai rồi cũng có quá_khứ nhưng quan_trọng là bây_giờ người ta vẫn cool ngầu và đóng phim hay , bỏ_qua drama ! Chi cho mệt não .",Ủng hộ,45
