ID,Token Count,Comment Text,Label
1676,66,"Vấn đề với một số người bênh vực anh ta là, người Hàn + phim truyền hình Hàn Quốc có thói quen yêu đương với khoảng cách tuổi tác rất lớn. Thiếu niên hoặc người ở độ tuổi 20 yêu trẻ vị thành niên trong đó nữa. Và thần tượng hóa nó như là ""tình yêu"".
",Không ủng hộ
1677,7,Mọi người làm ơn đừng để nó chết,Không liên quan
1678,22,Không đời nào Oh Yoonhee lại làm thế! Cái thằng khốn này.,Không liên quan
1679,12,"Một trong những tác phẩm yêu thích của tôi, tình yêu của tôi từ Đạo",Không liên quan
1680,42,"Nếu bạn không gặp rắc rối, bạn có thể nghĩ mọi người yêu bạn, nhưng khi gặp rắc rối, bạn sẽ thấy thế giới phán xét nhanh hơn bạn tưởng tượng!!
",Không ủng hộ
1681,4,Kim đã làm gì vậy,Trung lập
1682,9,Kim Diddy thể hiện kỹ năng diễn xuất,Không liên quan
1683,7,"Ông anh tôi xong đời rồi.
",Không ủng hộ
1684,12,"Không, đây là phim yêu thích của tôi, không có drama.
",Không liên quan
1685,4,"Thêm vào giỏ hàng
",Không liên quan
1686,3,"Wow!
",Không liên quan
1687,12,"Tôi nghĩ mắt anh ấy đang nhìn vào người quay phim.
",Trung lập
1688,7,"Tao cười muốn xỉu.
",Không liên quan
1689,51,"Tao không phải fan thằng đó, nhưng mong mày hiểu là chưa có gì được chứng minh và nó chưa bị kết tội. Sao lại dùng cảnh này để làm nó bị ghét thêm?
",Trung lập
1690,12,"Hãy giấu anh ấy khỏi các em gái hoặc cháu gái của bạn đi.
",Không ủng hộ
1691,35,đây là bộ phim truyền hình yêu thích của tôi và anh ấy là diễn viên yêu thích của tôi và tôi đã vô cùng thất vọng về con người anh ấy,Không ủng hộ
1692,6,"Tôi không hiểu?
",Trung lập
1693,7,"Lại đây với chú nào bé.
",Không ủng hộ
1694,8,"Quá trời luôn...............
",Không liên quan
1695,9,"Vậy anh ta đã làm gì sai?
",Trung lập
1696,10,"Chineke hãy thả tự do cho anh chàng này đi mà.
",Không liên quan
1697,13,giờ tôi chỉ cười khi nhìn thấy mặt nó,Không ủng hộ
1698,9,"Tên gì vậy??
",Không liên quan
1699,14,Ai mà ngờ được lại dùng cái âm thanh này,Không liên quan
1700,22,"Những người đang bênh vực anh ta phần lớn đều là TRẺ VỊ THÀNH NIÊN.
",Không ủng hộ
1701,9,"Yêu lại lần nữa thì có tệ không?
",Trung lập
1702,73,"Tránh xa bộ phim truyền hình thần thánh này ra, một sự thể hiện thiên tài tối thượng của ngành công nghiệp điện ảnh Hàn Quốc.",Không liên quan
1703,12,"Tôi sẽ khóc mất, anh ấy là diễn viên tôi thích nhất.
",Ủng hộ
1704,4,"hahaha
",Không liên quan
1705,7,"Mạng xã hội đáng sợ thật.
",Trung lập
1706,16,"Kim Soohyun? Kim Soohyun trong Questism á?
",Không liên quan
1707,12,"Một trong những bộ phim truyền hình Hàn Quốc yêu thích của tôi.
",Không liên quan
1708,47,Nói cho tao biết không phải chỉ mình tao thấy sốc khi thấy phần lớn những người bênh vực hắn ta lại là người da đen. Chắc là tự do quá hóa hư thân rồi.,Không liên quan
1709,4,"Diddy của Hàn Quốc
",Không liên quan
1710,4,"Ghê vậy.
",Không ủng hộ
1711,11,"Sullivan, trả đứa bé lại cho tôi!!!
",Không liên quan
1712,14,"Bài hát này hợp với anh ta như in, bỏ qua những lời chế giễu.
",Không liên quan
1713,3,Chạy đi Rona,Không ủng hộ
1714,10,"Hãy giấu anh khỏi mấy em trẻ vị thành niên đi.
",Không ủng hộ
1715,13,"Các ông lúc nào cũng cố quá đấy.
",Trung lập
1716,3,"Kim ""anh bạn"" ạ",Không liên quan
1717,9,Đúng là P Diddy của Hàn Quốc,Không ủng hộ
1718,26,"Đi hơi xa rồi đấy ông bạn, ý tôi là Seo Ye Ji là người tôi thích nhất, nhưng mà...",Không liên quan
1719,14,đạo diễn: tôi đã gợi ý cho anh rồi đó,Không liên quan
1720,8,"Nghỉ ngơi không còn vui nữa rồi.
",Không liên quan
1721,10,Uhhh đừng làm vậy mà,Không liên quan
1722,20,"ÔI TRỜI ƠI, SỢ QUÁ KHI NHÌN MẶT ẢNH",Không ủng hộ
1723,4,Ôi trời ơi,Không liên quan
1724,4,Khônggggg,Không liên quan
1725,5,"PHẠM LỖI!!!!!
",Không ủng hộ
1726,101,"Tôi không trách Sae Ron, thật sự người đáng trách là vai trò của bố mẹ Sae Ron lúc đó ở đâu? Sao họ có thể để con gái còn vị thành niên hẹn hò với ""ông chú""? Chắc chắn họ biết chứ, hẹn hò tận 6 năm cơ mà.",Không ủng hộ
1727,17,"Oh Yoonhee, tiệc mừng con của cô có Kim Diddy",Không liên quan
1728,36,"Bro, không ai ghét anh ấy đâu, đó không phải là lỗi của anh ấy. Nếu đúng là lỗi của anh ấy thì chúng ta cũng chưa chắc chắn mà, nên làm ơn đừng buộc tội nữa.
",Ủng hộ
1729,5,"Chạy đi!!!
",Không ủng hộ
1730,26,"Mấy bạn cần dừng việc suy đoán khi chưa nghe ảnh nói chứ.
",Trung lập
1731,22,"Ghê quá. Kinh dị thật. Giờ tôi không thể quên được nữa rồi.
",Không ủng hộ
1732,20,"Ba mẹ cô ấy ở đâu khi cô ấy bắt đầu với anh ta, gọi cho ba mẹ cô ấy đi.
",Không ủng hộ
1733,3,Ghê rợn,Không ủng hộ
1734,13,"Đây không phải lúc để đùa cợt đâu các bạn.
",Trung lập
1735,10,"Hình như mặt giống Satria ấy nhờ.
",Không liên quan
1736,9,"Chuyện gì đang xảy ra vậy??
",Trung lập
1737,10,"Bae Ro Na sao lại ở đây?
",Không liên quan
1738,11,"Mọi người ơi, có chuyện gì vậy?
",Trung lập
1739,8,"(Âm thanh không rõ ràng)
",Không liên quan
1740,46,Tôi chỉ mong là anh ta sẽ không tự tử vì tất cả những sự căm ghét này. Cô gái đó đã trừng phạt anh ta bằng cách tự tử vào đúng ngày sinh nhật của anh ta rồi.,Trung lập
1741,11,"Sullivan, đưa con bé đây.
",Không liên quan
1742,72,"Ngay cả khi không có vấn đề ngày hôm nay, ấn tượng ban đầu hơi kỳ lạ, Sulli, YJ và Kim Sae Ron đều có liên quan đến anh ta. Dù sao thì, chuyện này sẽ qua như không có gì. Tiền bạc là quyền lực. Chỉ là nói vậy thôi. & anh ta vẫn còn hơn 20 triệu người theo dõi trên IG.
",Không ủng hộ
1743,17,"Không nên cười nhưng mà hài hước thật.
",Trung lập
1744,13,"Tôi không thể và anh ấy là một trong những người tôi yêu thích.
",Ủng hộ
1745,4,"Bae Rona
",Không liên quan
1746,12,"Nhanh lên, giấu mấy đứa bé đi.
",Không liên quan
1747,3,"Cười chết mất.
",Không liên quan
1748,14,"Mấy người đúng là ngốc, anh ta là biên kịch chắc?
",Không liên quan
1749,5,"Lời nhạc thiếu nhi Hàn Quốc
",Không liên quan
1750,6,"Đây là bộ phim truyền hình Hàn Quốc đầu tiên của tôi.
",Không liên quan
1751,3,Đỉnh của quỷ,Không liên quan
1752,10,"Không ai có thể hạ bệ được diễn viên này.
",Ủng hộ
1753,18,"Giờ cứ mỗi lần nhìn thấy anh ta là tôi lại thấy như đang nhìn thấy ác nhân vậy.
",Không ủng hộ
1754,64,"Nhìn lại thì ai cũng thích diễn xuất của anh ấy, nhưng mà cái đống này là cái gì vậy, mấy người đúng là đồ sát nhân. Thật lòng mà nói, sao mấy người có thể làm vậy được, có ai hoàn hảo đâu, nhưng mấy người cứ làm như mình hoàn hảo lắm ấy.",Không ủng hộ
1755,12,"Chúng tôi yêu bạn Kim Donta, đừng bận tâm đến mấy kẻ ghét bạn.
",Ủng hộ
1756,13,"Anh ấy đã nghĩ về việc vươn tới những vì sao.
",Không liên quan
1757,7,"Hắn ta thật kinh tởm, tống vào tù đi.
",Không ủng hộ
1758,4,"Oppa, tại sao?
",Không ủng hộ
1759,13,"Anh ta thích điều đó, đặc biệt là việc cô ấy đang khóc.
",Không ủng hộ
1760,8,Tôi cũng thấy sợ,Không liên quan
1761,8,"Cô ấy có phải là Idol thật không??
",Không liên quan
1762,7,"Mấy người tệ thật đấy.
",Không ủng hộ
1763,14,"Đuổi hắn ra khỏi lũ trẻ và tất cả phụ nữ đi.
",Không ủng hộ
1764,30,"Mọi người đều thích cảnh trước, nhưng giờ thì lại thêm ý nghĩa vào mọi thứ mà anh chàng này làm. Con người.
",Ủng hộ
1765,5,"MERINDINKK
",Không liên quan
1766,9,Sao tui không thể nào quên được cái này vậy trời,Không liên quan
1767,4,"Diddy đến từ Hàn Quốc
",Không liên quan
1768,16,"Dừng lại đi, tôi thậm chí còn xem những video này một cách nghiêm túc đấy nhưng mà thật lòng đấy.",Không liên quan
1769,22,"Ê bạn, cái gì vậy trời - Bạn làm hỏng hết rồi! Làm lại đi!!!
",Không liên quan
1770,3,"Chạy đi bé ơi, chạy đi
",Không ủng hộ
1771,10,Sợ vãi cả ***,Không liên quan
1772,12,"Ý tôi là tôi buồn nhưng tôi ổn.
",Trung lập
1773,22,"ước mơ này là ước mơ yêu thích của tôi, nhưng hắn ta đã phá hỏng nó theo đúng nghĩa đen.
",Không ủng hộ
1774,3,tất cả các bạn,Không liên quan
1775,11,"haizz, tôi từng là một fan cứng của anh ấy.
",Không ủng hộ
1776,12,Kim Soo Hyun đích thị là người thắng cuộc khi nhạc này nổi lên.,Ủng hộ
1777,39,"Tôi đã có cảm giác kỳ lạ khi cảnh này xuất hiện. Kiểu như không phù hợp ấy. Nhưng lại nghĩ bụng đây chỉ là chuyện không có gì thôi.
",Trung lập
1778,9,"Cái này bây giờ khác lạ thật.
",Trung lập
1779,12,"Các bạn thật không thể tin được.
",Trung lập
1780,11,Top 10 lần các diễn viên không hề diễn xuất,Không liên quan
1781,3,"Nghiêm túc đấy
",Trung lập
1782,14,"Đó là lý do tại sao diễn xuất của anh ấy chân thật đến vậy.
",Trung lập
1783,39,"Sau vụ này cho dù có được giải oan hay không thì việc yêu người kém 12 tuổi vẫn là sự thật, và thử hỏi có diễn viên nữ nào dám đóng cặp nữa hay không?
",Không ủng hộ
1784,18,chắc hẳn anh ấy đã đọc phần này trong kịch bản và muốn vai diễn,Trung lập
1785,4,"Tên phim là gì?
",Không liên quan
1786,9,"Diddy sẽ tự hào lắm đấy.
",Không liên quan
1787,4,"Quỷ quyệt.
",Không ủng hộ
1788,5,Heeee ghê lị,Không liên quan
1789,6,Ai đó có thể elain không,Không liên quan
1790,3,"Ai trong ngành thì biết.
",Trung lập
1791,6,Đừng mà,Không liên quan
1792,4,Ghê rợn,Không ủng hộ
1793,3,"Tuyệt vời!
",Không liên quan
1794,14,"Tôi có thể xem hết bộ phim này như thế nào đây, tôi đang xem đến tập 8 rồi.
",Không liên quan
1795,5,"Diddy Hàn Quốc
",Không ủng hộ
1796,25,"Buồn cười thật, hồi vài tháng trước chính mấy người cũng ghép đôi họ với mấy video tương tự mà.
",Trung lập
1797,24,"Lúc chưa có drama: Né vì ngại, đang thích nhau.
Lúc có drama: Biết con người thật của ổng nên né.
",Không ủng hộ
1798,47,"Thôi, ngày đấy chúng mày bảo đây là DV (diễn viên) nam duy nhất cô ấy cầm vào tay khi họ đỡ cô lên bậc thang, những người khác cô chỉ nắm vạt áo. Giờ có vụ này thì lại ""she knows"".
",Không ủng hộ
1799,37,"Nếu cô ấy biết mình không nên nhận vai diễn/dự án... thì nó đã thành công nhờ Kim Soo Hyun...
",Không ủng hộ
1800,35,"Kim Soo Hyun là một con người với khuôn mặt thiên thần nhưng trái tim quỷ dữ. #TẩyChayKimSooHyun #TẩyChayGoldMedalist
",Không ủng hộ
1801,13,"Cô ấy chỉ cảm thấy không thoải mái với anh ta.
",Không ủng hộ
1802,20,"Kim Ji Won là fan của Kim Soo Hyun đó mọi người biết không? Đừng có bắt nạt ai cả.
",Ủng hộ
1803,69,"Trước vụ việc của KHS, mọi người đều ca ngợi phản ứng hóa học trên màn ảnh và ngoài đời của họ. Đột nhiên, mọi người nói rằng cô ấy đã khó chịu. Mọi người đã mù quáng vào thời điểm đó hay bây giờ đang cho là như vậy?
",Trung lập
1804,15,Tao tự hào nói rằng tao chưa bao giờ thích nó,Không ủng hộ
1805,34,"Ủa lúc chưa dính phốt đẩy thuyền ghê lắm á, khúc này kiểu còn thấy cute xong giờ ghép cái nhạc tan hoang luôn cái phim tôi lụy lúc đó.
",Không ủng hộ
1806,28,"Ủng hộ Kim Soo Hyun! #kimsoohyun #ủnghộkimsoohyun #luônởbênkimsoohyun
",Ủng hộ
1807,5,"Ủa, né thật hả?
",Không ủng hộ
1808,4,"Cô ấy biết.
",Không liên quan
1809,30,"Tôi thực sự đã để ý điều này trước đây rồi, tôi nghĩ đó là do Ji Won hướng nội thôi.
",Không liên quan
1810,36,"Tính ra từ hồi chưa có drama, mình đã thấy hai người này không thể có tình ý với nhau luôn á, cùng là con gái sẽ nhìn ra được là đang né chứ không phải ngại.
",Trung lập
1811,14,"Các nhân vật nữ chính đang gánh cả bộ phim.
",Không liên quan
1812,68,"Có lẽ một vài người trong số các bạn sẽ nghĩ là tao đang bênh nó nhưng thật lòng mà nói, tao không theo dõi nó không phải vì vụ bê bối mà vì tao không theo dõi nó vốn dĩ rồi, nhưng tao nghĩ chúng ta nên ngừng nghĩ rằng vì 1",Trung lập
1813,28,"Buồn cười thật, tay cô ấy cứ di chuyển xa hơn cho đến khi Kim Soo Hyun phải lên tiếng xin!
",Không ủng hộ
1814,14,Dù đồng ý hay không thì đúng là anh ta đối xử với cô ấy tốt hơn.,Trung lập
1815,13,"JIWON CHẠY CHẠY CHẠY!!!
",Không liên quan
1816,57,"Sẽ không bao giờ quên chuyện anh ấy thắng 4 giải tại Asia Artist Awards năm ngoái còn cô ấy thì không được gì!!!! Như thể cô ấy không phải người làm bộ phim nổi tiếng vậy. Đúng là tiêu chuẩn kép.
",Không ủng hộ
1817,22,"Nhưng mà trước đó mọi người đẩy thuyền cho họ quá trời, giờ thì sao, cô ấy biết hết rồi kìa!
",Trung lập
1818,8,"Sao mà đứng xa nam chính vậy chị.
",Không liên quan
1819,24,"Buồn cười thật, mọi người đẩy thuyền nhiệt tình bằng mấy video này luôn đấy chứ.
",Trung lập
1820,8,"Cô ấy biết đấy!!
",Không liên quan
1821,9,"Kim Jiwon vừa xinh vừa tỉnh táo.
",Không liên quan
1822,17,"Cô ấy biết các người làm gì mệt cả người. Để người ta yên đi.
",Ủng hộ
1823,14,"Không, cái này đáng sợ thật, rõ như ban ngày.
",Không ủng hộ
1824,10,"Chắc chắn là cô ấy biết...
",Trung lập
1825,23,"mấy bạn đẩy thuyền nhiệt tình quá, chỉ mới vài tháng trước thôi đó, haha.
",Trung lập
1826,13,"Không, nhưng mà mấy cái video này giờ nhìn khác rồi...",Trung lập
1827,28,"Chắc là chia tay bé kia rồi, có lẽ có chuyện gì đó mình không biết nên mới né tránh dữ vậy.
",Trung lập
1828,28,"video này từng được dùng để đẩy thuyền cho họ, giờ thì cô ấy biết rồi. Mấy người đúng là...",Không ủng hộ
1829,14,"Đến lúc đẩy thuyền Hae-In với Eun-Seung rồi.
",Không liên quan
1830,7,"Phản ứng của cô ấy đã nói lên tất cả.
",Không ủng hộ
1831,11,"Cảm ơn vì tình yêu và sự ủng hộ của các bạn. Kim Soo Hyun.
",Ủng hộ
1832,74,"Như tôi đã nói, tôi không theo dõi anh ta, tôi cũng không xem bất kỳ bộ phim ""Không"" gây tranh cãi nổi tiếng nào của anh ta, nhưng không phải cứ ai đó trông không thoải mái với anh ta hoặc khi ở gần anh ta thì có nghĩa là họ biết, ý tôi là, đôi khi...
",Trung lập
1833,40,"Tôi đã nói với bạn rồi, vai diễn và diễn viên là riêng biệt từ năm ngoái. Đừng có ""ship"" họ, đó là chiêu trò quảng cáo thôi!
",Không ủng hộ
1834,10,"Có phải chỉ có mình tôi bị lạc ở đây không?
",Không liên quan
1835,3,"Chị tao tỉnh.
",Không liên quan
1836,86,"Hồi xưa xem ""Nữ Hoàng Nước Mắt"" lần đầu, tôi đăng lại mấy video ghép đôi Kim Soo Hyun với Kim Ji Won bằng cái video này. Sau scandal của Kim Soo Hyun thì đương nhiên là tôi đổi phe rồi?? Chứ mấy người muốn tôi làm gì? Ủng hộ thằng ấu dâm à???
",Không ủng hộ
1837,8,"Cô gái trông rất khó chịu.
",Trung lập
1838,27,"Tôi không biết cô ấy cảm thấy thế nào khi mọi người gán ghép với anh ta, tôi cũng từng đẩy thuyền cho họ, nhưng giờ thì KHÔNG BAO GIỜ.
",Không ủng hộ
1839,7,"Ôi trời ơi, tôi muốn anh ấy.
",Không liên quan
1840,10,"Đi thật xa và biến mất.
",Không ủng hộ
1841,18,"Hèn chi dạo này anh ta cư xử kỳ lạ từ sau bộ phim Nữ Hoàng Nước Mắt.
",Không ủng hộ
1842,5,"Rụt hẳn cái tay.
",Không ủng hộ
1843,44,"đạo đức giả... mấy người tức giận vì ổng không nói ""không"" à, như thể chúng ta chỉ xem vì tủ quần áo của cô ta thôi ấy, bộ chúng ta mù chắc.
",Không ủng hộ
1844,11,"Ừ, cô ấy biết. Và giờ thì chúng ta cũng biết rồi.
",Trung lập
1845,65,"Cô ấy thật chuyên nghiệp khi vẫn có thể tương tác ăn ý với người đàn ông mà cô ấy không thoải mái, thậm chí còn vướng tin đồn hẹn hò. Thật đáng sợ khi anh ta có thể giở trò này trong suốt bao nhiêu năm.
",Không ủng hộ
1846,13,Kim Ji Won thuộc về Park Seo Joon,Không liên quan
1847,10,Cái gì cô ấy biết cô ấy biết,Trung lập
1848,21,"Cái gì! Cô ấy biết mà. Cô ấy chỉ có cái thái độ ngại ngùng hoặc là thô lỗ đó thôi.
",Không ủng hộ
1849,4,"Xem chỉ tỉnh kìa.
",Không liên quan
1850,29,"Nhưng nếu cô ấy biết điều đó... thì tại sao ban đầu cô ấy lại đồng ý quay với anh ta??
",Trung lập
1851,56,"Đừng nói rằng tất cả những cô gái mà Soo Hyun xuất hiện cùng trước công chúng trong phim truyền hình, thảm đỏ hoặc những nơi khác đều làm phim chỉ để không làm gì cả!! Tôi không đồng ý với Soo Hyun.
",Không ủng hộ
1852,38,"Tao tự hào nói rằng tình yêu của tao dành cho anh ấy sẽ luôn vững bền... mấy người còn lại không thấy mệt khi cứ lan truyền tin đồn à?
",Ủng hộ
1853,46,"Nếu bạn cho nhạc lãng mạn vào, ""aww họ thật dễ thương khi ở bên nhau"", nếu bạn cho nhạc này vào, ""cô ấy biết""... nhạc nền rất quan trọng!.
",Trung lập
1854,14,"Tôi luôn ủng hộ Kim Soo Hyun mãi mãi.
",Ủng hộ
1855,8,"Chúa đã bảo vệ KJW.
",Không liên quan
1856,32,Cô ấy không biết đâu. Mấy người cũng ghép đôi họ với mấy video này vài tuần trước rồi mà.,Trung lập
1857,39,"Cô ấy chỉ coi đó là công việc trên phim trường thôi. Ngoài phim trường, cô ấy tránh mặt anh nên trông rất xa cách.
",Trung lập
1858,6,Khó chịu vãi,Không liên quan
1859,34,"Lá số tử vi của Kim Soo-hyun báo hiệu vận hạn lớn năm 2024-2025! Liệu đây là số mệnh hay sự trùng hợp? Kiểm tra lá số của bạn ngay.
",Không liên quan
1860,6,Chạy đi Jiwon ơi,Không liên quan
1861,11,"Họ là bạn tốt, xin hãy dừng chuyện này lại đi.
",Ủng hộ
1862,4,"Mami biết rồi.
",Không liên quan
1863,16,"hahaha mọi người thích драма ngoài đời thật quá LOL
",Không liên quan
1864,56,"Những người đang chỉ trích Kim Soo Hyun hãy nhớ rằng Kim Sae Ron đã qua đời vì bị bắt nạt và những bình luận ghét bỏ..... Các người thật ích kỷ khi giả vờ yêu quý cô ấy sau khi cô ấy qua đời.
",Ủng hộ
1865,7,"Cô ấy biết cái gì?
",Trung lập
1866,12,"Đúng là miệng thiên hạ, cỡ nào cũng nói được.
",Trung lập
1867,15,"Biết rồi, mệt mấy má quá: nói gì cũng nói được.
",Trung lập
1868,10,"Cô ấy biết... cô ấy biết.
",Trung lập
1869,11,"Tôi nghĩ mọi người nợ cô ấy một lời xin lỗi.
",Không ủng hộ
1870,17,"Mọi thứ về anh ta đều là dối trá, gia đình cô ấy đã dựng lên.
",Không ủng hộ
1871,5,jiwon: Đỉnh,Không liên quan
1872,13,Ừ thì sau vụ này cổ phiếu KimKim xuống đáy.,Không liên quan
1873,17,"Mấy người nên ngừng ghét Kim Soo Hyun đi... chấm hết.
",Ủng hộ
1874,13,"Mấy bạn nên ngừng chỉ trích anh ấy đi.
",Ủng hộ
1875,38,"Những người bắt nạt Kim So Hyun cũng chẳng khác gì những kẻ bắt nạt nhân vật chính trong phim Vì Sao Đưa Anh Tới.
",Ủng hộ
1876,56,"Mục tiêu sống của bạn là gì? Nói về những gì chúng ta không biết. Tôi đã nói với bạn rằng những người duy nhất biết sự thật là Kim Sae Ron, người đã yên nghỉ, và Kim Soo Hyun.
",Trung lập
1877,56,"Mấy ông biết cái gì chứ, mấy người hài hước thật sự đấy, thật điên rồ khi mấy người vui vẻ xem video này và ủng hộ họ, còn bây giờ thì lại ngược lại.",Không ủng hộ
1878,10,"Trông cô ấy rất khó chịu.
",Không liên quan
1879,16,"Cô ta biết gì chứ, chủ thớt phát điên vì cái TikTok này.
",Không liên quan
1880,32,"Việc chấp nhận Chúa Giêsu là Chúa và Đấng Cứu Rỗi giúp chúng ta tránh khỏi nhiều vấn đề có thể tránh được ở cả đây và trong cõi vĩnh hằng.
",Không liên quan
1881,6,"Cô ta không biết gì cả.
",Không liên quan
1882,28,"Anh ấy là ai vậy? Anh ấy rất ngọt ngào và tốt bụng bên cạnh Ji Won. Không phải Kim Soo Hyun. Người kia ấy?
",Không liên quan
1883,38,"Trước scandal, cô ấy còn ngại ngùng và yêu anh ta; sau đó, cô ấy biết mặt tối của anh ta và sợ hãi anh ta.
",Không ủng hộ
1884,38,"Mọi người đừng làm quá lên được không? Anh ấy mắc lỗi nhưng không phải pha xử lý nào của anh ấy cũng nguy hiểm. Anh ấy cũng là con người thôi.
",Trung lập
1885,21,"Không bênh vực anh ta, nhưng chẳng phải mọi người thay đổi thái độ quá nhanh sao?
",Trung lập
1886,18,Sao người ta có thể thay đổi 360 độ trong một thời gian ngắn vậy nhỉ,Trung lập
1887,49,"Trước, trong hay sau khi bộ phim ""Nữ Hoàng Nước Mắt"" phát sóng? Tôi nghĩ là trong giai đoạn cuối vì phản ứng hóa học trên màn ảnh của họ là không thể phủ nhận. Cô ấy đã giữ vững đạo đức của mình ở đây.
",Ủng hộ
1888,3,"Tôi cũng vậy.
",Trung lập
1889,6,"Cô ấy biết điều gì.
",Trung lập
1890,12,"NỮ HOÀNG NƯỚC MẮT MÙA 2?!
",Không liên quan
1891,5,"Công lý cho Kim Sae Ron
",Không ủng hộ
1892,31,"Hãy nhìn vào mắt anh ấy khi cô ấy từ chối làm hình trái tim với anh, nhưng anh ấy lại lộ ánh mắt kiểu như ""biết rồi nha"".
",Trung lập
1893,4,Quỷ dữ thực sự,Không ủng hộ
1894,10,"Cô ấy không biết gì cả.
",Không liên quan
1895,24,"""Bạn thật là hài hước."" Cảm ơn bạn. Tôi đã từng đẩy thuyền họ trong video này.
",Không liên quan
1896,48,"Thật là điên rồ khi trước đây họ từng nói ""awww, nhìn kìa, cô ấy có vẻ thoải mái khi ở bên anh ấy"" và giờ họ lại nói ""ồ không, cô ấy trông không thoải mái khi ở bên anh ấy"".
",Trung lập
1897,8,Chạy đi Jiwon chạy đi,Không liên quan
1898,9,"Ồ, tôi thấy hơi tệ.
",Trung lập
1899,15,"Ai đó có thể giải thích cho tôi việc anh ấy đã làm được không?
",Trung lập
1900,4,"Diddy thứ hai
",Không ủng hộ
1901,28,"Vậy có gì sai với video này vậy? Chẳng phải video này giống cái hồi mà một số người trong chúng ta chèo thuyền cho họ sao.
",Trung lập
1902,11,"Chẳng phải họ đang hẹn hò sao?
",Trung lập
1903,7,"Tôi biết cô ấy biết.
",Trung lập
1904,24,"Có phải đây là những khoảnh khắc mà người hâm mộ phim truyền hình Hàn Quốc dùng để gán ghép họ không nhỉ?
",Trung lập
1905,16,Mấy người làm quá lên buồn cười chết đi được á trời,Không liên quan
1906,5,"Anh tao làm gì sai?
",Ủng hộ
1907,8,"Trông như một thiên thần...
",Không liên quan
1908,4,"Sao lại vậy ạ?
",Trung lập
1909,7,"Cô ấy biết tất cả bọn họ.
",Không liên quan
1910,11,"Cô ấy biếttt!!!
",Không liên quan
1911,7,Góc nghiêng của Jiwon,Không liên quan
1912,6,Cô ta biết gì,Trung lập
1913,8,"Ai đó làm ơn elain đi.
",Không liên quan
1914,9,"Cô ấy biết cả phiên bản tiếng Hàn!
",Không liên quan
1915,8,"Cô ấy biết phần 2!
",Không liên quan
1916,6,"Thao túng.
",Không ủng hộ
1917,13,"Anh chàng bên trái có phải là người từ tạp chí ""Người nông dân hiện đại"" không?
",Không liên quan
1918,11,"Cô ấy biết mọi thứ.
",Trung lập
1919,13,"Ai biết được??????????
",Trung lập
1920,6,"Tôi vẫn còn yêu anh ấy!
",Ủng hộ
1921,6,"Ôi mấy người này.
",Trung lập
1922,16,"Tôi nghĩ Sunghoon nên là người hùng chứ không phải anh ta.
",Không ủng hộ
1923,6,"Lâu rồi mà, tận 2024 lận.
",Trung lập
1924,4,"Cô ấy biết.
",Trung lập
1925,28,"Hối hận lớn nhất là gán ghép họ, tôi khóc rất nhiều. Tha thứ cho tôi, Kim Jiwon.",Không ủng hộ
1926,13,Không ngờ chúng ta lại nghĩ Jiwon ngại ngùng.,Không liên quan
1927,8,"Em yêu anh nhiều lắm, Kim Soo Hyun.
",Ủng hộ
1928,19,"Hôm qua mami papi, giờ thì she knows she knows
",Không liên quan
1929,5,Bị lườm cho cháy mặt,Không liên quan
1930,28,"Và mọi người đều giận cô ấy vì cho rằng cô ấy lạnh lùng với anh ấy, cô ấy có lý do của mình!
",Ủng hộ
1931,26,"Ở đó có vẻ như mọi người đều biết nhau cả, chỉ là không ai có tầm cỡ như Nikita Mirzani.
",Không liên quan
1932,52,"Tôi hỏi thật đấy, Kim Soo Hyun đẹp trai lúc mấy giờ vậy? Hay là chỉ cao thôi?",Trung lập
1933,39,"Nhìn mặt P' sau khi chạm tay là biết không muốn chạm vào rồi đó haha.
",Không ủng hộ
1934,17,"Vậy ra thực chất là cô ấy ghê tởm và sợ hãi chứ không phải ngại ngùng.
",Không ủng hộ
1935,18,"Mặt Ji Won đúng là có phụ đề rồi, trông cô ấy không thích.
",Không liên quan
1936,8,jiwon: Sợ quá đi mất,Không liên quan
1937,15,"Ngôn ngữ cơ thể của cô ấy tố cáo nhiều điều...
",Trung lập
1938,31,"Chắc hẳn anh ấy đã cảm thấy rất khó xử khi xem và nghe họ nói rằng họ là một đôi.
",Trung lập
1939,47,"Ánh mắt kiểu ""Ủa, tay tao nhất thiết phải chạm tay mày hả?""
",Không ủng hộ
1940,15,"giờ thì cô ấy biết rồi, hồi xưa bố mẹ...",Không liên quan
1941,19,"SP YG BLG KLO DSINI TU JIWON CÓ BỊ MUỐI KHÔNG?
",Không liên quan
1942,31,"Ji Won đã ghê tởm trước thời đại rồi đó.
",Không liên quan
1943,19,"Sao mọi người không ai nhận thấy sự khó chịu này nhỉ?
",Trung lập
1944,77,"Họ từng là một cặp đôi rất dễ thương, và mọi thứ đều ổn thỏa giữa họ, nhưng giờ thì trời ạ, sao con người lại có thể hai mặt đến thế.
",Không ủng hộ
1945,18,"Chết tiệt lạc vào thành phố này, chắc chắn Jiwon phải nổi da gà rồi.",Không liên quan
1946,25,"Cô ấy chẳng biết gì cả. Cô ấy đang đợi họ ổn định vị trí thôi.
",Không ủng hộ
1947,10,"Bây giờ cái gì họ cũng thấy lạ.
",Không liên quan
